qld_time,timestamp,spot,net_gex_usd_1pct,zero_gamma,call_wall,put_wall,n_strikes
2026-09-03 05:22:20,2026-09-02T19:22:20.229Z,2391.37,6797370,2335.16,2500,2350,680
2026-09-03 05:37:20,2026-09-02T19:37:20.226Z,2383.90,5760820,2335.99,2500,2350,680
2026-09-03 05:52:20,2026-09-02T19:52:20.224Z,2388.19,6502344,2337.29,2500,2350,680
2026-09-03 06:07:20,2026-09-02T20:07:20.196Z,2397.76,7991499,2338.89,2500,2100,680
2026-09-03 06:22:20,2026-09-02T20:22:20.204Z,2392.80,7198921,2339.89,2500,2350,680
2026-09-03 06:37:20,2026-09-02T20:37:20.187Z,2394.66,7429731,2341.26,2500,2350,680
2026-09-03 06:52:20,2026-09-02T20:52:20.211Z,2392.20,6980694,2342.56,2500,2350,680
2026-09-03 07:07:20,2026-09-02T21:07:20.171Z,2390.87,6726739,2342.84,2500,2350,680
2026-09-03 07:22:20,2026-09-02T21:22:20.265Z,2391.67,6894211,2342.96,2500,2350,680
2026-09-03 07:37:20,2026-09-02T21:37:20.264Z,2390.45,6670809,2343.46,2500,2350,680
2026-09-03 07:52:20,2026-09-02T21:52:20.230Z,2391.22,6775038,2343.83,2500,2350,680
2026-09-03 08:07:20,2026-09-02T22:07:20.208Z,2383.39,5436633,2344.62,2500,2350,680
2026-09-03 08:22:20,2026-09-02T22:22:20.202Z,2381.27,5105391,2343.86,2500,2350,680
2026-09-03 08:37:20,2026-09-02T22:37:20.644Z,2382.74,5432079,2343.77,2500,2350,680
2026-09-03 08:52:20,2026-09-02T22:52:20.275Z,2380.06,4921300,2344.28,2500,2350,680
2026-09-03 09:07:20,2026-09-02T23:07:20.230Z,2385.42,5885192,2344.37,2500,2350,680
2026-09-03 09:22:20,2026-09-02T23:22:20.215Z,2384.12,5716545,2343.60,2500,2350,680
2026-09-03 09:37:20,2026-09-02T23:37:20.240Z,2383.99,5690975,2344.13,2500,2350,680
2026-09-03 09:52:20,2026-09-02T23:52:20.223Z,2391.19,6988360,2344.28,2500,2350,680
2026-09-03 10:07:20,2026-09-03T00:07:20.226Z,2390.35,6679646,2343.81,2500,2350,680
2026-09-03 10:22:20,2026-09-03T00:22:20.227Z,2384.22,5662213,2345.77,2500,2350,680
2026-09-03 10:37:20,2026-09-03T00:37:20.235Z,2379.41,4917230,2346.52,2500,2350,680
2026-09-03 10:52:20,2026-09-03T00:52:20.224Z,2382.18,5446001,2346.75,2500,2350,680
2026-09-03 11:07:20,2026-09-03T01:07:20.225Z,2385.93,6143328,2349.25,2500,2350,680
2026-09-03 11:22:20,2026-09-03T01:22:20.231Z,2386.85,6103604,2349.14,2500,2350,680
2026-09-03 11:37:20,2026-09-03T01:37:20.251Z,2387.74,6155944,2349.65,2500,2350,681
2026-09-03 11:52:20,2026-09-03T01:52:20.232Z,2385.67,5853403,2350.76,2500,2350,681
2026-09-03 12:07:20,2026-09-03T02:07:20.231Z,2386.18,6038673,2351.69,2500,2350,681
2026-09-03 12:22:20,2026-09-03T02:22:20.232Z,2389.76,6736738,2352.58,2500,2350,681
2026-09-03 12:37:20,2026-09-03T02:37:20.249Z,2400.89,8556993,2352.85,2500,2100,681
2026-09-03 12:52:20,2026-09-03T02:52:20.254Z,2408.86,9462795,2354.23,2500,2100,682
2026-09-03 13:07:20,2026-09-03T03:07:20.351Z,2402.63,8241919,2354.61,2500,2100,682
2026-09-03 13:22:20,2026-09-03T03:22:20.248Z,2405.43,8710891,2354.95,2500,2100,682
2026-09-03 13:37:20,2026-09-03T03:37:20.204Z,2401.21,7993032,2355.39,2500,2100,682
2026-09-03 13:52:20,2026-09-03T03:52:20.241Z,2401.68,8116993,2356.06,2500,2100,682
2026-09-03 14:07:20,2026-09-03T04:07:20.244Z,2404.92,8657863,2356.70,2500,2100,683
2026-09-03 14:22:20,2026-09-03T04:22:20.240Z,2398.61,7440344,2356.83,2500,2350,683
2026-09-03 14:37:20,2026-09-03T04:37:20.206Z,2397.70,7262275,2357.14,2500,2350,683
2026-09-03 14:52:20,2026-09-03T04:52:20.209Z,2403.99,8343717,2357.63,2500,2100,683
2026-09-03 15:07:20,2026-09-03T05:07:20.332Z,2404.74,8321235,2358.92,2500,2100,683
2026-09-03 15:22:20,2026-09-03T05:22:20.245Z,2388.50,5646153,2358.83,2500,2350,683
2026-09-03 15:37:20,2026-09-03T05:37:20.243Z,2392.16,6406209,2359.68,2500,2350,683
2026-09-03 15:52:20,2026-09-03T05:52:20.249Z,2402.28,7938324,2360.96,2500,2100,683
2026-09-03 16:07:20,2026-09-03T06:07:20.242Z,2400.41,7520056,2361.55,2500,2100,683
2026-09-03 16:22:20,2026-09-03T06:22:20.368Z,2403.95,8123565,2362.38,2500,2100,683
2026-09-03 16:37:20,2026-09-03T06:37:20.248Z,2408.39,8991192,2363.02,2500,2100,683
2026-09-03 16:52:20,2026-09-03T06:52:20.245Z,2408.10,8876935,2363.36,2500,2100,683
2026-09-03 17:07:20,2026-09-03T07:07:20.243Z,2414.03,10235170,2364.19,2500,2100,683
2026-09-03 17:22:20,2026-09-03T07:22:20.249Z,2410.86,9661596,2364.95,2500,2100,683
2026-09-03 17:37:20,2026-09-03T07:37:20.354Z,2405.55,8237219,2365.80,2500,2100,683
2026-09-03 17:52:20,2026-09-03T07:52:20.264Z,2403.61,7558590,2365.67,2500,2100,683
2026-09-03 18:07:20,2026-09-03T08:07:20.248Z,2410.36,9422334,2312.47,2500,2100,641
2026-09-03 18:22:20,2026-09-03T08:22:20.247Z,2401.31,7921012,2318.36,2500,2350,642
2026-09-03 18:37:20,2026-09-03T08:37:20.246Z,2406.50,8667069,2321.21,2500,2100,642
2026-09-03 18:52:20,2026-09-03T08:52:20.251Z,2400.85,7385375,2328.80,2500,2350,645
2026-09-03 19:07:20,2026-09-03T09:07:20.250Z,2401.65,7600578,2329.46,2500,2350,646
2026-09-03 19:22:20,2026-09-03T09:22:20.251Z,2402.54,7696626,2330.87,2500,2100,646
2026-09-03 19:37:20,2026-09-03T09:37:20.255Z,2398.20,7071501,2332.83,2500,2350,648
2026-09-03 19:52:20,2026-09-03T09:52:20.253Z,2396.42,6799363,2333.55,2500,2350,652
2026-09-03 20:07:20,2026-09-03T10:07:20.247Z,2394.86,6707122,2332.97,2500,2350,652
2026-09-03 20:22:20,2026-09-03T10:22:20.245Z,2398.47,7252889,2335.21,2500,2350,652
2026-09-03 20:37:20,2026-09-03T10:37:20.246Z,2390.65,5923385,2336.04,2500,2350,652
2026-09-03 20:52:20,2026-09-03T10:52:20.271Z,2392.89,6321773,2335.90,2500,2350,652
2026-09-03 21:07:20,2026-09-03T11:07:20.248Z,2397.36,7087274,2334.38,2500,2350,652
2026-09-03 21:22:20,2026-09-03T11:22:20.247Z,2400.80,7559271,2332.54,2500,2350,652
2026-09-03 21:37:20,2026-09-03T11:37:20.359Z,2404.72,8189328,2332.72,2500,2100,652
2026-09-03 21:52:20,2026-09-03T11:52:20.256Z,2407.13,8564056,2332.33,2500,2100,652
2026-09-03 22:07:20,2026-09-03T12:07:20.241Z,2405.96,8354527,2331.63,2500,2100,652
2026-09-03 22:22:20,2026-09-03T12:22:20.264Z,2406.40,8419992,2331.97,2500,2100,652
2026-09-03 22:37:20,2026-09-03T12:37:20.258Z,2415.24,9720650,2331.64,2500,2100,653
2026-09-03 22:52:20,2026-09-03T12:52:20.258Z,2418.62,10368567,2330.03,2500,2100,654
2026-09-03 23:07:20,2026-09-03T13:07:20.270Z,2417.50,10328180,2329.84,2500,2100,661
2026-09-03 23:22:20,2026-09-03T13:22:20.221Z,2420.47,10864250,2329.90,2500,2100,661
2026-09-03 23:37:20,2026-09-03T13:37:20.244Z,2423.66,11448620,2330.89,2500,2100,661
2026-09-03 23:52:20,2026-09-03T13:52:20.265Z,2429.12,11997897,2337.64,2500,2100,661
2026-09-04 00:07:20,2026-09-03T14:07:20.260Z,2432.97,12807246,2340.26,2500,2100,662
2026-09-04 00:22:20,2026-09-03T14:22:20.272Z,2441.43,14345418,2339.25,2500,2100,663
2026-09-04 00:37:20,2026-09-03T14:37:20.257Z,2458.03,16952439,2335.71,2500,2100,669
2026-09-04 00:52:20,2026-09-03T14:52:20.265Z,2474.62,19130711,2335.12,2500,2100,673
2026-09-04 01:07:20,2026-09-03T15:07:20.250Z,2491.16,21044743,2326.90,2500,2100,678
2026-09-04 01:22:20,2026-09-03T15:22:20.234Z,2485.23,20198855,2326.20,2500,2100,680
2026-09-04 01:37:20,2026-09-03T15:37:20.260Z,2492.90,21115746,2328.38,2500,2100,680
2026-09-04 01:52:20,2026-09-03T15:52:20.258Z,2508.92,23262718,2330.14,2500,2100,680
2026-09-04 02:07:20,2026-09-03T16:07:20.257Z,2498.75,21807796,2326.96,2500,2100,683
2026-09-04 02:22:20,2026-09-03T16:22:20.261Z,2494.95,21310683,2328.08,2500,2100,683
2026-09-04 02:37:20,2026-09-03T16:37:20.260Z,2494.08,21221485,2329.09,2500,2100,683
2026-09-04 02:52:20,2026-09-03T16:52:20.273Z,2494.71,21418218,2332.58,2500,2100,683
2026-09-04 03:07:20,2026-09-03T17:07:20.261Z,2494.56,21414058,2333.40,2500,2100,683
2026-09-04 03:22:20,2026-09-03T17:22:20.261Z,2498.50,22025598,2336.08,2500,2100,683
2026-09-04 03:37:20,2026-09-03T17:37:20.268Z,2505.17,23072028,2337.88,2500,2100,683
2026-09-04 03:52:20,2026-09-03T17:52:20.267Z,2502.79,22810949,2339.09,2500,2100,684
2026-09-04 04:07:20,2026-09-03T18:07:20.246Z,2506.39,23405410,2340.51,2500,2100,685
2026-09-04 04:22:20,2026-09-03T18:22:20.284Z,2505.63,23286598,2340.55,2500,2100,685
2026-09-04 04:37:20,2026-09-03T18:37:20.236Z,2500.19,22464410,2339.97,2500,2100,685
