timestamp,block,unique_pairs,signal_count,eth_price,eth_delta,eth_direction,bias_score,bias_label,funding_rate,oi_h1_change,vol_h1_change,ls_long_pct,liq_long_pct,liq_total_usd,max_pain,max_pain_dist,pc_ratio,nq_price
2026-07-01T20:19:30.270Z,25440007,4,76,1609.49,-5.24,DOWN,-1.5,⬇️ SHORT,-0.000691,-0.9,0.79,45.57,35.6,1070662,1575,34,0.736,30194.00
2026-07-01T21:53:31.634Z,25440473,4,42,1633.26,7.67,UP,-2.5,⬇️ SHORT,0.001336,1,2.04,58.99,6.4,5371301,1575,58,0.764,30194.00
2026-07-01T22:21:42.573Z,25440614,4,31,1638.80,10.58,UP,-2.5,⬇️ SHORT,0.001682,0.73,3.25,59.29,5.9,5899116,1575,64,0.766,30194.00
2026-07-01T22:31:44.430Z,25440664,4,80,1625.44,-6.00,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.001854,-0.73,5.42,53.9,3.7,20467584,1575,50,0.763,30194.00
2026-07-01T23:03:33.816Z,25440822,4,42,1616.08,-5.21,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.002137,-1.27,4.38,48.42,6.9,15853198,1575,41,0.764,30194.00
2026-07-02T00:03:05.884Z,25441120,4,50,1602.59,-6.10,DOWN,-0.5,↘️ LEAN SHORT,0.001877,-1.3,1.62,48.49,96.2,2144465,1650,-47,1.235,30194.00
2026-07-02T00:50:56.163Z,25441358,4,64,1601.90,5.69,UP,1.5,⬆️ LONG,0.001974,-0.89,2.11,48.93,95.5,3885188,1650,-48,1.219,30194.00
2026-07-02T01:33:07.642Z,25441567,3,24,1613.78,5.23,UP,0.5,↗️ LEAN LONG,0.001959,0.33,-0.54,54.05,42.5,3240458,1650,-36,1.218,30194.00
2026-07-02T01:43:14.338Z,25441618,4,62,1619.89,5.45,UP,-2,⬇️ SHORT,0.002083,0.83,-1.33,57.03,6.2,2832094,1650,-30,1.218,30194.00
2026-07-02T03:28:04.059Z,25442140,4,32,1630.67,10.63,UP,-2,⬇️ SHORT,0.003368,0.54,-1.29,56.82,8.7,1513573,1650,-19,1.215,30194.00
2026-07-02T03:53:08.751Z,25442264,4,63,1637.84,8.43,UP,-2,⬇️ SHORT,0.003502,1.4,1.14,56.22,6.8,3764271,1650,-12,1.208,30194.00
2026-07-02T06:49:30.025Z,25443144,4,59,1617.85,-5.79,DOWN,-2,⬇️ SHORT,0.004291,-0.95,-2.68,52.75,50.6,1081321,1650,-32,1.173,30194.00
2026-07-02T08:35:52.611Z,25443673,4,39,1622.06,5.13,UP,-2,⬇️ SHORT,0.005529,0.44,0.86,56.08,72.8,440022,1650,-28,1.133,30194.00
2026-07-02T09:31:31.278Z,25443949,4,23,1630.06,5.22,UP,0,↔️ NEUTRAL,0.006596,0.69,0.13,57.91,23.5,561019,1625,5,1.133,30194.00
2026-07-02T09:41:40.187Z,25444000,4,61,1645.56,5.97,UP,-2,⬇️ SHORT,0.00758,0.91,3.66,57.01,5.1,4598573,1625,21,1.131,30194.00
2026-07-02T09:58:57.803Z,25444086,4,63,1642.29,5.26,UP,-2,⬇️ SHORT,0.007932,1.47,6.27,55.14,7.1,4964958,1625,17,1.131,30194.00
2026-07-02T11:12:15.432Z,25444448,4,59,1651.04,7.00,UP,-1,↘️ LEAN SHORT,0.007246,0.34,1.43,51.2,7.2,3079855,1625,26,1.147,30194.00
2026-07-02T12:15:04.522Z,25444762,4,56,1653.50,5.20,UP,-1,↘️ LEAN SHORT,0.004236,0.42,1.3,52.9,4.8,807089,1625,29,1.149,30194.00
2026-07-02T12:30:03.216Z,25444836,4,54,1660.69,9.52,UP,-2.5,⬇️ SHORT,0.004158,0.63,2.08,56.36,5.9,3593487,1625,36,1.163,30194.00
2026-07-02T13:13:52.458Z,25445054,4,54,1668.83,6.22,UP,1,↗️ LEAN LONG,0.004429,1.78,5.65,54.64,10.7,14634132,1650,19,1.182,30194.00
2026-07-02T13:23:53.676Z,25445103,4,62,1680.50,6.88,UP,0,↔️ NEUTRAL,0.00474,2.58,7.21,54.25,4.8,36139558,1650,31,1.188,30194.00
2026-07-02T13:34:07.345Z,25445153,4,76,1692.21,11.17,UP,-0.5,↘️ LEAN SHORT,0.005251,3.57,8.84,54.62,2.9,59505740,1650,42,1.216,30194.00
2026-07-02T14:02:06.077Z,25445292,4,54,1716.03,9.89,UP,-0.5,↘️ LEAN SHORT,0.007197,4.41,11.91,53.54,3.2,110403247,1650,66,1.225,30194.00
2026-07-02T14:13:28.526Z,25445349,4,69,1718.15,7.61,UP,-0.5,↘️ LEAN SHORT,0.007431,4.31,12.57,52.82,3.5,113555440,1650,68,1.229,30194.00
2026-07-02T14:27:58.084Z,25445421,4,66,1697.08,-9.09,DOWN,-4.5,⬇️⬇️ STRONG SHORT,0.007468,2.44,6.7,50.49,5.7,72276132,1650,47,1.237,30194.00
2026-07-02T14:41:20.051Z,25445488,4,82,1693.39,-5.34,DOWN,-1.5,⬇️ SHORT,0.007662,0.97,0.63,48.2,19.1,12993433,1650,43,1.214,30194.00
2026-07-02T15:06:10.074Z,25445611,4,68,1693.61,-5.38,DOWN,-2.5,⬇️ SHORT,0.007745,-0.14,-0.91,48.73,43.4,10567155,1650,44,1.214,30194.00
2026-07-02T15:21:43.202Z,25445689,4,70,1695.23,5.12,UP,-1.5,⬇️ SHORT,0.007487,-0.13,-0.28,47.95,80.6,5747697,1650,45,1.218,30194.00
2026-07-02T15:53:08.346Z,25445845,4,70,1693.73,-5.88,DOWN,-2.5,⬇️ SHORT,0.007294,0.03,-4.28,50.81,65.0,1731189,1650,44,1.219,30194.00
2026-07-02T16:18:54.350Z,25445974,4,68,1692.80,-5.61,DOWN,-2.5,⬇️ SHORT,0.007338,0.54,-3.23,52.42,40.2,836521,1650,43,1.230,30194.00
2026-07-02T16:28:55.442Z,25446023,4,43,1686.15,-5.45,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.007291,-0.62,-1.54,48.5,87.5,1135261,1650,36,1.231,30194.00
2026-07-02T16:41:41.314Z,25446087,4,58,1693.47,5.24,UP,-1.5,⬇️ SHORT,0.007443,-0.03,-0.07,49.78,75.5,1328706,1650,43,1.224,30194.00
2026-07-02T17:36:27.039Z,25446360,3,33,1695.59,-5.80,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.007303,0.57,-0.23,51.21,5.5,1535958,1650,46,1.224,30194.00
2026-07-02T20:02:18.690Z,25447086,4,43,1696.19,-5.18,DOWN,-2.5,⬇️ SHORT,0.007517,-0.42,-0.11,48.75,33.0,296474,1650,46,1.262,30194.00
2026-07-02T20:58:39.820Z,25447368,3,23,1703.61,5.39,UP,0.5,↗️ LEAN LONG,0.007541,0.26,-0.66,54.78,14.3,411757,1650,54,1.263,29551.25
2026-07-02T23:02:43.543Z,25447984,4,49,1691.77,-5.63,DOWN,-2.5,⬇️ SHORT,0.007774,-0.55,-3.86,51.9,69.7,151577,1650,42,1.270,29551.25
2026-07-03T01:06:07.494Z,25448599,4,49,1701.56,5.28,UP,-1,↘️ LEAN SHORT,0.006663,0.23,-1.9,50.19,50.0,271059,1625,77,1.916,29551.25
2026-07-03T01:16:15.761Z,25448647,4,47,1706.06,6.67,UP,0,↔️ NEUTRAL,0.00724,0.18,-0.56,54.59,10.5,3427809,1625,81,1.833,29551.25
2026-07-03T01:36:27.707Z,25448748,4,35,1714.26,7.17,UP,0,↔️ NEUTRAL,0.006975,0.84,0.08,54.12,13.9,4273739,1650,64,1.753,29551.25
2026-07-03T02:10:31.202Z,25448917,4,60,1711.01,5.23,UP,0,↔️ NEUTRAL,0.006169,0.52,1.17,50.01,13.0,3805730,1650,61,1.710,29551.25
2026-07-03T02:29:28.418Z,25449012,4,34,1701.35,-6.97,DOWN,-1,↘️ LEAN SHORT,0.006049,-0.08,3.86,36.35,16.7,537876,1650,51,1.710,29551.25
2026-07-03T03:20:30.045Z,25449266,4,59,1704.37,6.40,UP,1,↗️ LEAN LONG,0.0063,-0.52,1.72,39.78,96.2,1447135,1650,54,1.710,29551.25
2026-07-03T05:34:55.500Z,25449929,4,57,1713.76,5.97,UP,-3,⬇️⬇️ STRONG SHORT,0.009609,0.59,0.79,55.08,2.9,535797,1650,64,1.741,29551.25
2026-07-03T06:07:39.688Z,25450093,4,52,1718.17,5.30,UP,-3,⬇️⬇️ STRONG SHORT,0.01,0.95,1.7,53.84,1.1,1339405,1650,68,1.875,29551.25
2026-07-03T08:27:43.528Z,25450788,3,32,1719.95,5.68,UP,-1,↘️ LEAN SHORT,0.01,0.24,-0.36,50.04,11.8,318537,1650,70,1.676,29551.25
2026-07-03T08:43:32.137Z,25450867,3,19,1728.16,9.50,UP,-2,⬇️ SHORT,0.01,0.56,-0.63,57.47,17.4,4665376,1675,53,1.679,29551.25
2026-07-03T08:53:42.960Z,25450918,4,56,1718.17,-8.36,DOWN,-3,⬇️⬇️ STRONG SHORT,0.01,-0.21,2.1,52.88,19.9,9044338,1675,43,1.709,29551.25
2026-07-03T09:06:06.642Z,25450980,4,44,1724.17,8.58,UP,-1,↘️ LEAN SHORT,0.01,0.64,2.63,53.02,21.9,9325519,1675,49,1.709,29551.25
2026-07-03T09:46:51.992Z,25451184,4,35,1725.14,5.55,UP,0,↔️ NEUTRAL,0.009109,0.52,-2.24,49.28,90.1,1254422,1675,50,1.831,29551.25
2026-07-03T10:12:51.010Z,25451313,4,23,1734.65,6.46,UP,-1,↘️ LEAN SHORT,0.009642,0.38,-3.96,55.47,13.1,476652,1675,60,1.813,29551.25
2026-07-03T10:24:06.067Z,25451368,4,52,1735.86,5.61,UP,-2,⬇️ SHORT,0.009375,0.61,-2.77,53.93,6.7,3238306,1675,61,1.814,29551.25
2026-07-03T10:44:44.446Z,25451470,4,50,1744.96,7.51,UP,-1,↘️ LEAN SHORT,0.009567,1.63,1.93,56.1,15.7,13262044,1700,45,1.832,29551.25
2026-07-03T11:00:18.800Z,25451548,4,58,1736.30,-7.29,DOWN,-2,⬇️ SHORT,0.009623,1.8,4.51,52.76,14.7,14244116,1700,36,1.870,29551.25
2026-07-03T12:19:44.183Z,25451942,3,46,1730.44,-7.51,DOWN,-2.5,⬇️ SHORT,0.00695,-0.3,-0.86,47.32,66.6,1703923,1700,30,1.908,29551.25
2026-07-03T13:43:51.199Z,25452363,3,36,1747.54,5.76,UP,-2,⬇️ SHORT,0.005199,-0.01,-12.67,49.3,8.8,3024806,1700,48,1.588,29551.25
2026-07-03T14:02:18.929Z,25452454,3,26,1740.10,-5.58,DOWN,-4,⬇️⬇️ STRONG SHORT,0.005231,-0.67,-13.32,50.85,8.1,3516914,1700,40,1.589,29551.25
2026-07-03T14:14:28.735Z,25452515,4,43,1731.58,-9.28,DOWN,-2.5,⬇️ SHORT,0.005132,-1.22,-15.54,50.42,49.3,6354676,1700,32,1.588,29551.25
2026-07-03T15:08:16.528Z,25452784,4,51,1741.44,5.23,UP,-1,↘️ LEAN SHORT,0.005708,-0.22,-5.18,48.61,61.6,6420762,1700,41,1.597,29551.25
2026-07-03T15:24:06.892Z,25452863,4,53,1732.73,-6.61,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.006163,-0.44,-3.68,48.14,6.7,2698151,1700,33,1.597,29551.25
2026-07-03T19:16:15.793Z,25454018,4,16,1743.12,7.11,UP,-3,⬇️⬇️ STRONG SHORT,0.006442,0.2,-0.72,60.55,1.1,494929,1700,43,1.614,29551.25
2026-07-03T20:28:16.655Z,25454378,4,54,1751.96,5.01,UP,-2,⬇️ SHORT,0.008684,-0.2,2.69,52.81,3.8,11568157,1700,52,1.614,29551.25
2026-07-03T20:38:31.643Z,25454429,4,62,1761.95,12.25,UP,-3,⬇️⬇️ STRONG SHORT,0.009391,-0.35,5.25,56.65,2.3,43299640,1700,62,1.558,29551.25
2026-07-03T20:49:02.732Z,25454482,4,67,1768.23,5.27,UP,-3,⬇️⬇️ STRONG SHORT,0.009882,-0.01,6.48,57.6,2.3,40669239,1700,68,1.559,29551.25
2026-07-03T21:17:22.474Z,25454622,4,50,1762.95,-5.17,DOWN,-4,⬇️⬇️ STRONG SHORT,0.00983,-0.26,8.11,54.73,2.1,40316166,1700,63,1.561,29551.25
2026-07-04T13:21:30.842Z,25459424,3,24,1770.56,9.51,UP,-2,⬇️ SHORT,0.006065,0.37,-1.18,60.3,6.6,6329838,1700,71,0.587,0.00
2026-07-04T15:09:55.376Z,25459964,4,47,1783.83,10.58,UP,0,↔️ NEUTRAL,0.004034,0.92,-0.1,57.46,17.2,14930035,1725,59,0.605,0.00
2026-07-04T15:24:41.781Z,25460038,4,46,1792.52,7.60,UP,0,↔️ NEUTRAL,0.004875,0.8,5.87,55.12,14.6,26564444,1725,68,0.615,0.00
2026-07-04T17:02:33.175Z,25460525,3,24,1778.22,-7.15,DOWN,-3,⬇️⬇️ STRONG SHORT,0.005466,-0.71,2.19,46.99,81.7,1770812,1725,53,0.635,0.00
2026-07-04T17:33:19.400Z,25460676,4,43,1790.26,5.90,UP,-1,↘️ LEAN SHORT,0.007719,-0.3,1.97,52.29,87.7,1403612,1725,65,0.620,0.00
2026-07-04T17:51:18.450Z,25460765,4,37,1797.22,7.98,UP,0,↔️ NEUTRAL,0.008192,0.01,2.8,57.03,13.7,12395949,1725,72,0.611,0.00
2026-07-04T20:19:45.340Z,25461504,3,19,1785.30,-7.32,DOWN,-3,⬇️⬇️ STRONG SHORT,0.009651,-0.22,-2.97,49.07,82.6,673834,1725,60,0.616,0.00
2026-07-04T23:15:30.075Z,25462376,4,45,1771.98,-10.88,DOWN,0,↔️ NEUTRAL,0.007667,-0.95,1.07,40.21,93.4,5948244,1725,47,0.641,0.00
2026-07-05T01:18:04.161Z,25462986,3,14,1765.11,-5.74,DOWN,-1.5,⬇️ SHORT,0.008172,-0.7,-0.69,46.21,96.2,1486044,1725,40,1.121,0.00
2026-07-05T01:33:51.066Z,25463065,4,43,1760.07,-6.83,DOWN,0,↔️ NEUTRAL,0.008004,-0.91,0.5,44.87,98.0,3973652,1725,35,1.166,0.00
2026-07-05T02:45:19.788Z,25463421,4,32,1756.08,-6.33,DOWN,-3,⬇️⬇️ STRONG SHORT,0.006819,-0.65,1.7,49.07,76.3,1488489,1725,31,1.173,0.00
2026-07-05T09:40:53.410Z,25465488,3,16,1752.80,-6.69,DOWN,0,↔️ NEUTRAL,0.004691,-1.14,0.86,39.89,92.5,2415484,1775,-22,1.211,0.00
2026-07-05T15:03:55.404Z,25467097,3,21,1776.44,6.88,UP,0,↔️ NEUTRAL,0.005593,0.53,-2.56,60.52,27.3,862308,1750,26,1.171,0.00
2026-07-05T17:24:42.462Z,25467797,3,11,1782.06,6.13,UP,1,↗️ LEAN LONG,0.005593,0.21,-1.79,49.66,11.3,2563810,1750,32,1.176,0.00
2026-07-05T21:20:27.958Z,25468969,4,39,1775.93,5.03,UP,0,↔️ NEUTRAL,0.005571,-0.04,0.35,42.3,83.2,1367579,1750,26,1.231,0.00
2026-07-05T21:56:51.920Z,25469149,4,21,1788.54,9.08,UP,-0.5,↘️ LEAN SHORT,0.006639,-0.24,4.39,55.68,27.5,4457435,1750,39,1.221,0.00
2026-07-05T22:17:39.470Z,25469253,4,57,1795.38,7.40,UP,-2.5,⬇️ SHORT,0.007266,0.84,6.43,59.22,3.0,7070272,1750,45,1.213,0.00
2026-07-05T22:30:57.880Z,25469319,4,46,1804.39,6.74,UP,-2.5,⬇️ SHORT,0.007716,1.01,8.74,58.27,3.0,15038932,1750,54,1.199,0.00
2026-07-05T22:44:17.334Z,25469386,3,35,1787.57,-5.11,DOWN,-4.5,⬇️⬇️ STRONG SHORT,0.007454,0.48,10.75,55.88,7.4,16226658,1750,38,1.202,0.00
2026-07-05T23:06:17.180Z,25469496,4,40,1792.90,5.91,UP,0.5,↗️ LEAN LONG,0.008422,0.52,9.22,52.67,13.0,13318472,1750,43,1.203,0.00
2026-07-05T23:24:32.516Z,25469587,3,27,1791.54,-5.53,DOWN,-1.5,⬇️ SHORT,0.009062,0.02,5.15,49.84,26.2,6396471,1750,42,1.228,0.00
2026-07-05T23:49:06.818Z,25469708,4,33,1782.09,-5.23,DOWN,-3,⬇️⬇️ STRONG SHORT,0.008347,-0.17,1.91,48.74,74.0,1007621,1750,32,1.194,0.00
2026-07-06T00:10:44.321Z,25469815,3,43,1778.83,-5.51,DOWN,-3,⬇️⬇️ STRONG SHORT,0.008129,-0.39,1.13,47.1,75.6,799661,1750,29,1.236,0.00
2026-07-06T00:46:15.029Z,25469993,4,68,1789.26,5.47,UP,-1.5,⬇️ SHORT,0.008724,0.32,3.67,48.4,72.8,2335089,1750,39,1.297,0.00
2026-07-06T01:26:56.367Z,25470196,3,32,1785.32,-5.11,DOWN,-1,↘️ LEAN SHORT,0.009115,0.67,0.99,49.15,29.0,1918010,1750,35,1.298,0.00
2026-07-06T01:49:54.163Z,25470310,4,60,1784.13,-6.89,DOWN,-1.5,⬇️ SHORT,0.008332,-0.01,-0.7,50.34,12.3,1366483,1750,34,1.304,0.00
2026-07-06T02:22:15.194Z,25470472,4,40,1786.68,5.82,UP,-0.5,↘️ LEAN SHORT,0.007572,-0.36,-0.44,50.39,57.7,1038711,1750,37,1.288,0.00
2026-07-06T03:22:56.058Z,25470774,4,12,1775.27,-5.00,DOWN,-3,⬇️⬇️ STRONG SHORT,0.006938,-0.43,-0.5,46.43,83.2,539008,1750,25,1.201,0.00
2026-07-06T05:30:11.911Z,25471408,3,24,1765.68,-6.20,DOWN,-3,⬇️⬇️ STRONG SHORT,0.002561,-1.04,1.28,47.19,86.1,2463693,1750,16,1.236,0.00
2026-07-06T08:37:07.375Z,25472339,4,41,1761.83,-6.07,DOWN,-3,⬇️⬇️ STRONG SHORT,0.004445,-0.41,1.41,47.24,72.9,1079630,1775,-13,1.286,0.00
2026-07-06T11:58:51.381Z,25473346,3,16,1763.55,-6.79,DOWN,-2,⬇️ SHORT,0.004527,-0.4,0.99,48.6,64.3,832945,1750,14,1.255,0.00
2026-07-06T12:12:05.477Z,25473412,4,69,1743.16,5.30,UP,3,⬆️⬆️ STRONG LONG,0.003581,-2.51,10.63,44.67,91.1,18304680,1750,-7,1.285,0.00
2026-07-06T12:44:26.494Z,25473574,4,48,1738.70,-8.97,DOWN,-2,⬇️ SHORT,0.00349,-2.56,13.57,45.09,90.6,19715353,1750,-11,1.187,0.00
2026-07-06T12:54:30.209Z,25473624,4,51,1742.73,5.61,UP,0,↔️ NEUTRAL,0.003275,-2.2,16.1,45.61,89.6,21091266,1775,-32,1.265,0.00
2026-07-06T13:04:31.247Z,25473674,4,51,1731.31,-7.10,DOWN,-2.5,⬇️ SHORT,0.003625,-0.5,13.37,47.34,84.8,9577743,1775,-44,1.211,0.00
2026-07-06T13:18:30.155Z,25473744,3,26,1729.28,-6.76,DOWN,-2.5,⬇️ SHORT,0.004131,-0.32,7.78,47.33,88.5,4370230,1775,-46,1.160,0.00
2026-07-06T13:28:43.231Z,25473795,4,81,1730.73,-5.03,DOWN,-2.5,⬇️ SHORT,0.004545,-0.55,7.76,47.01,89.7,4545394,1775,-44,1.167,0.00
2026-07-06T13:38:44.257Z,25473845,3,44,1731.49,-6.77,DOWN,-2.5,⬇️ SHORT,0.004964,-0.35,9.43,47,83.3,5006105,1775,-44,1.162,0.00
2026-07-06T13:48:51.622Z,25473896,4,45,1745.79,5.01,UP,0,↔️ NEUTRAL,0.005659,0.75,9.93,50.1,69.4,4837689,1775,-29,1.161,0.00
2026-07-06T14:24:03.303Z,25474072,4,38,1750.79,8.39,UP,0,↔️ NEUTRAL,0.00565,0.58,8.14,50.73,45.2,3889959,1775,-24,1.203,0.00
2026-07-06T15:04:19.959Z,25474271,3,45,1754.70,6.08,UP,1,↗️ LEAN LONG,0.006851,0.6,4.21,51.68,11.7,4541831,1775,-20,1.149,0.00
2026-07-06T15:30:30.960Z,25474399,4,62,1763.44,5.63,UP,1,↗️ LEAN LONG,0.006597,0.78,2.05,49.99,15.1,3107836,1775,-12,1.149,0.00
2026-07-06T15:41:53.297Z,25474455,3,27,1768.79,8.32,UP,1,↗️ LEAN LONG,0.006211,0.69,1.71,51.29,13.9,3050714,1750,19,1.152,0.00
2026-07-06T15:51:53.485Z,25474505,4,70,1782.91,11.54,UP,-1,↘️ LEAN SHORT,0.00656,1.58,5.87,53.9,2.3,20314749,1750,33,1.076,0.00
2026-07-06T16:08:52.534Z,25474588,4,51,1792.71,8.40,UP,-1.5,⬇️ SHORT,0.006963,1.99,10.03,53.79,2.7,26227491,1750,43,1.110,0.00
2026-07-06T16:24:30.741Z,25474666,4,57,1791.32,-6.84,DOWN,-4,⬇️⬇️ STRONG SHORT,0.007849,3.04,13.45,52.53,5.3,28301304,1775,16,1.158,0.00
2026-07-06T16:34:44.201Z,25474717,4,66,1791.66,5.42,UP,0,↔️ NEUTRAL,0.007699,2.9,15.19,51.83,6.9,28979199,1775,17,1.158,0.00
2026-07-06T17:37:50.508Z,25475033,4,45,1787.82,-6.25,DOWN,-1,↘️ LEAN SHORT,0.007443,-0.08,0.87,51.54,19.8,497786,1775,13,1.144,0.00
2026-07-06T20:02:27.803Z,25475755,4,34,1787.60,-5.33,DOWN,0,↔️ NEUTRAL,0.008388,-0.27,0.65,44.62,15.1,781536,1775,13,1.199,0.00
2026-07-06T21:09:14.647Z,25476088,4,21,1814.64,22.97,UP,-1.5,⬇️ SHORT,0.008328,0.44,-0.51,60.89,2.5,77658,1775,40,1.165,0.00
2026-07-06T21:52:31.397Z,25476304,4,51,1816.79,5.35,UP,-1.5,⬇️ SHORT,0.008651,0.72,6.24,54.81,3.1,49931782,1775,42,1.205,0.00
2026-07-07T00:26:42.452Z,25477075,4,55,1807.17,5.73,UP,0.5,↗️ LEAN LONG,0.008706,0.21,-0.46,50.79,24.8,2695950,1750,57,0.949,0.00
2026-07-07T00:38:55.800Z,25477136,4,38,1799.10,-5.94,DOWN,-1.5,⬇️ SHORT,0.008513,-0.33,-0.61,50.51,25.2,2714334,1750,49,0.968,0.00
2026-07-07T01:02:31.432Z,25477254,4,42,1796.44,-5.19,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.007901,-0.06,-0.78,52.29,8.4,2207030,1750,46,0.968,0.00
2026-07-07T02:25:20.761Z,25477667,4,33,1782.95,-5.41,DOWN,0,↔️ NEUTRAL,0.005009,-0.44,-0.11,44.11,98.1,1012918,1750,33,0.976,0.00
2026-07-07T05:32:57.212Z,25478601,3,37,1764.35,5.57,UP,0,↔️ NEUTRAL,-0.000153,-0.19,-0.36,48.41,89.5,3424996,1775,-11,1.077,0.00
2026-07-07T07:36:03.331Z,25479211,3,24,1770.98,-5.19,DOWN,-1,↘️ LEAN SHORT,0.002279,0,1.33,51.73,18.5,728409,1775,-4,0.964,0.00
2026-07-07T11:47:44.084Z,25480467,3,35,1781.01,6.03,UP,1,↗️ LEAN LONG,0.003277,0.22,-0.13,50.95,14.5,632943,1775,6,1.005,0.00
2026-07-07T12:06:57.570Z,25480563,4,57,1784.18,6.54,UP,-2,⬇️ SHORT,0.002903,0.7,-5.52,57.85,5.1,603176,1775,9,0.937,0.00
2026-07-07T12:33:40.250Z,25480696,4,51,1784.47,-5.17,DOWN,-4,⬇️⬇️ STRONG SHORT,0.003772,0.13,-6.16,55.36,5.3,2650920,1775,9,0.923,0.00
2026-07-07T13:26:08.018Z,25480958,3,37,1769.22,-5.44,DOWN,-2,⬇️ SHORT,0.004199,-0.9,-4.72,42.52,75.7,1416307,1775,-6,0.925,0.00
2026-07-07T13:36:15.309Z,25481009,4,45,1766.29,-5.70,DOWN,-3,⬇️⬇️ STRONG SHORT,0.004083,-0.6,-4.75,46.32,86.3,2677712,1775,-9,0.926,0.00
2026-07-07T13:46:32.053Z,25481060,4,35,1777.08,10.25,UP,-1,↘️ LEAN SHORT,0.003931,-0.21,-4.18,48.62,79.9,3171990,1775,2,1.018,0.00
2026-07-07T13:56:52.074Z,25481111,4,72,1765.10,-9.06,DOWN,-3,⬇️⬇️ STRONG SHORT,0.003581,-0.58,-3.38,49.31,77.6,4488960,1775,-10,0.956,0.00
2026-07-07T14:06:56.494Z,25481161,4,77,1774.82,6.19,UP,-1,↘️ LEAN SHORT,0.003405,0.02,-0.46,49.62,71.6,4352210,1775,-0,0.949,0.00
