20260909 230700;29722.25;29722.5;29722.25;29722.5;3
20260909 230800;29720.5;29720.5;29720.5;29720.5;1
20260909 230900;29720.5;29720.5;29720.5;29720.5;1
20260909 231000;29714;29714;29714;29714;1
20260909 231200;29716.75;29716.75;29716.75;29716.75;1
20260909 231300;29715;29715;29715;29715;2
20260909 231400;29714.5;29714.5;29714.5;29714.5;1
20260909 231500;29716.25;29716.25;29716.25;29716.25;1
20260909 231600;29714;29714;29711.75;29711.75;8
20260909 231700;29716.25;29718.75;29716.25;29718.75;2
20260909 231800;29719.25;29719.25;29719.25;29719.25;1
20260909 232100;29720.75;29720.75;29718;29718;2
20260909 232800;29718;29718;29717.75;29717.75;2
20260909 233000;29718.5;29718.5;29718.5;29718.5;1
20260909 233600;29722;29722;29722;29722;1
20260909 233900;29721;29721;29721;29721;3
20260909 234000;29720.5;29720.5;29720.5;29720.5;1
20260909 234200;29722;29722;29720;29720;6
20260909 234400;29720.25;29722;29720.25;29722;2
20260909 234500;29723.75;29725.25;29723.75;29725.25;10
20260909 234600;29723.75;29729.25;29723.75;29728.25;6
20260909 234800;29727.75;29727.75;29727.75;29727.75;1
20260909 234900;29723.5;29728.25;29723.5;29728.25;2
20260909 235000;29728;29728;29728;29728;1
20260909 235200;29731;29734;29731;29734;4
20260909 235300;29737.25;29744.5;29737.25;29742.5;10
20260909 235400;29741.5;29744;29739.75;29742.75;12
20260909 235500;29749.75;29764;29749.75;29760.75;13
20260909 235600;29762.75;29762.75;29749;29749;5
20260909 235700;29752.75;29752.75;29752.75;29752.75;2
20260909 235800;29749;29749;29749;29749;1
20260909 235900;29748.25;29751.75;29748.25;29749.75;5
20260910 000100;29760;29760;29749.25;29757.25;7
20260910 000200;29760.5;29761.75;29760;29760.75;10
20260910 000300;29755.25;29761.25;29755;29755;7
20260910 000400;29753.75;29756;29753.75;29756;7
20260910 000500;29760;29765;29760;29763.5;8
20260910 000600;29770;29770.25;29770;29770.25;3
20260910 000700;29770.75;29775;29770.75;29775;5
20260910 000800;29773.5;29774;29770;29774;11
20260910 000900;29774;29774;29765;29765;7
20260910 001000;29768;29768.75;29767;29767.5;5
20260910 001100;29767;29767;29764.5;29764.5;5
20260910 001200;29769.25;29770.25;29760;29760;5
20260910 001300;29760.5;29760.5;29753.75;29753.75;11
20260910 001400;29753;29753.5;29745;29745.25;22
20260910 001500;29743;29743;29737;29738;7
20260910 001600;29742;29760.25;29742;29760.25;5
20260910 001700;29761.75;29761.75;29760.75;29760.75;7
20260910 001800;29763;29763;29763;29763;1
20260910 001900;29767.5;29768;29765;29768;6
20260910 002000;29767.75;29767.75;29760;29760;4
20260910 002200;29755.5;29764.5;29755;29764.5;7
20260910 002300;29765;29765.25;29765;29765.25;5
20260910 002400;29765.25;29765.25;29760.5;29760.5;5
20260910 002500;29762.5;29762.5;29759.75;29759.75;5
20260910 002600;29760;29760;29760;29760;1
20260910 002700;29750;29751.75;29750;29751.75;2
20260910 002800;29764.75;29764.75;29764.75;29764.75;1
20260910 002900;29766;29770;29766;29769.75;6
20260910 003000;29769.75;29769.75;29768.25;29769.25;13
20260910 003100;29769.75;29769.75;29766.75;29767.25;10
20260910 003200;29762.5;29765.25;29762.25;29765.25;7
20260910 003300;29764.75;29764.75;29758.25;29758.25;13
20260910 003400;29754.75;29754.75;29750;29750;4
20260910 003500;29752;29753.75;29752;29752.25;3
20260910 003600;29748.5;29751.5;29748;29750;8
20260910 003700;29756.25;29756.25;29756.25;29756.25;1
20260910 003900;29749;29749;29749;29749;1
20260910 004000;29749.5;29749.5;29749;29749;5
20260910 004100;29746.75;29746.75;29746.75;29746.75;3
20260910 004200;29740;29741;29739;29741;14
20260910 004300;29741;29741;29736.75;29736.75;14
20260910 004500;29744.25;29751.5;29744.25;29751.5;11
20260910 004600;29748;29748;29740;29740;3
20260910 004700;29739.75;29739.75;29729;29730.75;29
20260910 004800;29734.75;29740.5;29734.75;29740.5;11
20260910 004900;29740;29740;29734.5;29734.5;6
20260910 005100;29728.25;29728.25;29717.75;29718.5;10
20260910 005200;29718.5;29723;29718.5;29723;8
20260910 005300;29725;29730;29725;29730;2
20260910 005500;29726;29726;29720;29720;5
20260910 005600;29719.25;29719.25;29719.25;29719.25;1
20260910 005700;29717.25;29723;29711.5;29711.5;16
20260910 005800;29712;29712;29703.75;29710.25;47
20260910 005900;29710;29716.25;29710;29716.25;3
20260910 010000;29705.25;29712.75;29705;29707;8
20260910 010100;29709.75;29718.75;29707;29718.75;7
20260910 010200;29720;29721;29703.75;29705;28
20260910 010300;29701.5;29705;29699;29700;25
20260910 010400;29701.25;29705;29701;29705;7
20260910 010500;29708;29710;29703.25;29703.25;3
20260910 010600;29708.75;29716;29708.75;29710.75;17
20260910 010700;29700;29706.75;29696.75;29701.5;13
20260910 010800;29700.75;29710.25;29700;29710.25;7
20260910 010900;29710;29712.5;29710;29712.5;7
20260910 011000;29707;29707;29707;29707;1
20260910 011100;29702.25;29708;29702.25;29702.25;5
20260910 011200;29700;29703.75;29698.75;29703.75;5
20260910 011300;29705;29705;29689;29689;20
20260910 011400;29690.5;29693;29683.25;29693;11
20260910 011500;29694.25;29702.5;29694.25;29702.5;15
20260910 011600;29690.25;29695;29690;29690;12
20260910 011700;29692;29692;29685;29687.5;5
20260910 011800;29688.5;29690.5;29688;29690.5;3
20260910 011900;29690.5;29699.25;29690;29699.25;18
20260910 012100;29709;29709;29678.5;29682;36
20260910 012200;29682.25;29684;29682.25;29683.25;6
20260910 012300;29683.5;29683.5;29675.75;29680.25;15
20260910 012400;29686.5;29689.25;29683.75;29685;19
20260910 012500;29684;29684;29678.25;29680.5;15
20260910 012600;29680.75;29687;29680.25;29687;8
20260910 012700;29683;29683;29676.75;29676.75;5
20260910 012800;29676;29679.25;29675.25;29679.25;19
20260910 012900;29674;29674.75;29667.5;29670;9
20260910 013000;29669;29671;29666;29671;23
