timestamp,block,unique_pairs,signal_count,eth_price,eth_delta,eth_direction,bias_score,bias_label,funding_rate,oi_h1_change,vol_h1_change,ls_long_pct,liq_long_pct,liq_total_usd,max_pain,max_pain_dist,pc_ratio,nq_price
2026-04-13T22:49:43.205Z,24873949,4,51,2349.01,8.32,UP,0.5,↗️ LEAN LONG,0.01,4.14,12.75,54.45,11.5,50395213,2225,124,0.752,25582.75
2026-04-13T23:01:14.272Z,24874006,4,4,2343.78,-9.74,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,3.96,16.63,53.9,10.9,61505317,2225,119,0.762,25596.50
2026-04-13T23:11:19.109Z,24874056,4,59,2355.52,5.46,UP,0.5,↗️ LEAN LONG,0.01,4.47,18.09,52.69,11.7,58184221,2225,131,0.766,25616.00
2026-04-13T23:18:19.593Z,24874091,3,62,2350.85,-5.56,DOWN,-5,⬇️⬇️ STRONG SHORT,0.01,2.98,13.13,49.85,4.3,28267694,2225,126,0.767,25609.75
2026-04-13T23:23:50.652Z,24874119,3,7,2373.95,8.09,UP,-1.5,⬇️ SHORT,0.01,4.13,13.1,51.2,4.1,26924409,2225,149,0.771,25605.00
2026-04-13T23:39:26.048Z,24874197,3,12,2372.60,-6.36,DOWN,-5,⬇️⬇️ STRONG SHORT,0.01,4.12,14.78,51.34,5.9,34634146,2225,148,0.771,25602.25
2026-04-14T00:07:14.630Z,24874336,4,60,2368.55,-5.24,DOWN,-5,⬇️⬇️ STRONG SHORT,0.01,3.6,11.13,50.53,5.7,21360926,2275,94,1.348,25564.00
2026-04-14T00:17:30.004Z,24874387,4,55,2371.25,6.05,UP,-2,⬇️ SHORT,0.01,3.16,10.8,49.99,6.8,21029192,2275,96,1.347,25579.75
2026-04-14T00:27:31.234Z,24874437,3,48,2363.78,-5.89,DOWN,-3,⬇️⬇️ STRONG SHORT,0.01,0.98,5.79,46.56,22.9,6105985,2275,89,1.343,25567.75
2026-04-14T00:39:06.162Z,24874495,3,56,2369.81,5.13,UP,-3,⬇️⬇️ STRONG SHORT,0.01,1.01,2.68,45.65,73.0,716029,2275,95,1.367,25597.75
2026-04-14T00:51:41.448Z,24874558,3,43,2362.53,-5.18,DOWN,-4,⬇️⬇️ STRONG SHORT,0.01,0.52,2.01,45.06,69.3,708382,2275,88,1.447,25583.75
2026-04-14T01:01:42.306Z,24874608,4,45,2357.13,-5.24,DOWN,-4,⬇️⬇️ STRONG SHORT,0.01,-0.01,1.42,43.5,88.4,1971615,2275,82,1.498,25582.00
2026-04-14T01:39:19.027Z,24874796,4,53,2364.71,6.82,UP,-1,↘️ LEAN SHORT,0.01,0.08,0.93,46.15,94.2,1631073,2275,90,1.532,25577.75
2026-04-14T02:39:43.405Z,24875097,4,41,2372.74,5.16,UP,-3,⬇️⬇️ STRONG SHORT,0.01,1.09,1.29,50,5.8,925844,2275,98,1.561,25586.25
2026-04-14T05:21:14.501Z,24875903,4,33,2367.96,6.21,UP,-2,⬇️ SHORT,0.01,0.12,-0.13,49.96,67.7,290669,2275,93,1.541,25596.00
2026-04-14T05:34:30.428Z,24875969,3,21,2358.61,-7.70,DOWN,-3,⬇️⬇️ STRONG SHORT,0.01,0.12,-0.09,50.04,24.3,788320,2275,84,1.419,25582.50
2026-04-14T06:03:39.438Z,24876115,4,45,2361.25,5.05,UP,-2,⬇️ SHORT,0.01,0.31,0.36,49.02,62.3,1508686,2275,86,1.418,25578.50
2026-04-14T06:21:55.439Z,24876206,3,35,2363.99,5.29,UP,-2,⬇️ SHORT,0.01,0.33,0.05,49.84,62.8,1203567,2275,89,1.413,25573.00
2026-04-14T07:06:24.989Z,24876427,3,22,2380.51,7.27,UP,-3.5,⬇️⬇️ STRONG SHORT,0.01,1.28,0.64,56.88,0.3,1815201,2275,106,1.290,25621.00
2026-04-14T07:36:28.803Z,24876578,4,40,2374.24,-5.30,DOWN,-5,⬇️⬇️ STRONG SHORT,0.01,1.4,2.07,52.79,7.5,4329151,2275,99,1.310,25630.00
2026-04-14T08:34:04.161Z,24876864,4,52,2389.73,10.79,UP,-0.5,↘️ LEAN SHORT,0.01,0.82,0.64,52.57,10.8,1231239,2300,90,1.237,25642.50
2026-04-14T09:08:30.530Z,24877036,4,50,2390.51,5.04,UP,-2.5,⬇️ SHORT,0.01,1.34,2.29,52.43,1.9,4722860,2300,91,1.246,25665.75
2026-04-14T09:22:18.140Z,24877105,4,50,2388.42,-5.04,DOWN,-4.5,⬇️⬇️ STRONG SHORT,0.01,1.36,3.06,51.09,1.8,4780086,2300,88,1.254,25665.00
2026-04-14T10:40:31.899Z,24877496,3,34,2378.13,-5.76,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,-0.49,0.64,42.62,82.3,1057319,2300,78,1.115,25627.50
2026-04-14T12:13:06.710Z,24877956,4,40,2369.47,-5.50,DOWN,-4.5,⬇️⬇️ STRONG SHORT,0.01,-0.16,0.65,51.68,71.7,411620,2300,69,1.153,25672.00
2026-04-14T13:03:44.204Z,24878208,4,34,2378.24,5.46,UP,-0.5,↘️ LEAN SHORT,0.01,0.11,-1.82,51.77,19.8,339232,2300,78,1.178,25668.00
2026-04-14T13:29:42.650Z,24878338,4,46,2377.03,-5.52,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,0.08,-2,53.46,34.7,921549,2300,77,1.173,25670.50
2026-04-14T13:40:28.854Z,24878391,4,68,2389.35,6.90,UP,-0.5,↘️ LEAN SHORT,0.01,0.23,-0.82,53.56,14.4,3401633,2300,89,1.172,25708.50
2026-04-14T14:02:42.310Z,24878501,3,22,2386.73,-5.35,DOWN,-1.5,⬇️ SHORT,0.008704,0.84,0.13,48.53,12.6,5009204,2300,87,1.146,25728.00
2026-04-14T14:12:56.325Z,24878552,3,35,2381.69,-7.16,DOWN,-1.5,⬇️ SHORT,0.007848,0.64,0.26,47.33,15.7,4974467,2300,82,1.097,25756.00
2026-04-14T14:26:55.622Z,24878622,4,50,2391.02,5.76,UP,0.5,↗️ LEAN LONG,0.006997,0.94,0.24,47.52,17.6,4886611,2300,91,1.097,25789.75
2026-04-14T14:37:04.411Z,24878673,4,81,2392.29,-13.82,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.006645,0.1,3.63,49.16,4.1,35486037,2300,92,1.090,25810.00
2026-04-14T14:49:12.232Z,24878733,4,55,2370.44,-5.10,DOWN,-1.5,⬇️ SHORT,0.005527,-1.65,3.38,48.96,17.1,37959918,2300,70,1.118,25800.25
2026-04-14T14:59:18.418Z,24878784,3,40,2359.63,-5.04,DOWN,-1.5,⬇️ SHORT,0.005266,-2.53,4.9,49.13,19.9,38771038,2300,60,1.118,25809.25
2026-04-14T15:09:27.677Z,24878835,4,56,2337.03,-16.51,DOWN,-3,⬇️⬇️ STRONG SHORT,0.005027,-4.19,7.64,48.65,33.3,46530330,2325,12,1.124,25777.75
2026-04-14T15:25:19.037Z,24878913,4,66,2346.45,6.56,UP,1,↗️ LEAN LONG,0.004793,-4.14,9.59,49.85,35.2,48152312,2325,21,1.146,25823.50
2026-04-14T15:35:39.025Z,24878964,4,60,2355.47,13.18,UP,2,⬆️ LONG,0.004632,-3.62,5.91,49.31,91.3,17365000,2325,30,1.127,25843.75
2026-04-14T15:45:30.953Z,24879014,4,62,2365.42,5.22,UP,-1,↘️ LEAN SHORT,0.004391,-2.44,4.85,51.16,79.1,13709354,2325,40,1.133,25863.00
2026-04-14T16:00:42.853Z,24879090,4,65,2363.28,-5.78,DOWN,-2,⬇️ SHORT,0.003611,-1.58,3.74,52.51,54.2,11102300,2325,38,1.133,25876.00
2026-04-14T16:13:06.298Z,24879152,4,66,2362.39,-5.05,DOWN,-3,⬇️⬇️ STRONG SHORT,0.002774,0.42,1.78,54.94,1.5,4834376,2325,37,1.110,25888.25
2026-04-14T16:25:42.301Z,24879215,4,44,2350.88,-5.10,DOWN,-1,↘️ LEAN SHORT,0.002283,-0.65,0.87,50.99,18.5,5753564,2325,26,1.130,25917.25
2026-04-14T16:36:04.214Z,24879267,4,30,2348.24,-5.07,DOWN,-1,↘️ LEAN SHORT,0.002164,-0.58,0.06,47.11,22.6,4863771,2325,23,1.100,25909.25
2026-04-14T16:48:52.517Z,24879331,4,55,2349.02,-5.58,DOWN,-2,⬇️ SHORT,0.0018,-0.64,-1.22,46.19,38.1,3802541,2325,24,1.122,25928.75
2026-04-14T16:58:55.148Z,24879381,4,48,2333.07,-6.62,DOWN,0,↔️ NEUTRAL,0.001331,-1.89,-1.1,43.24,95.8,4004225,2325,8,1.129,25909.50
2026-04-14T17:24:18.564Z,24879508,4,35,2344.07,5.41,UP,-1,↘️ LEAN SHORT,0.001594,-1.07,-0.07,48.19,75.3,5905772,2325,19,1.129,25958.50
2026-04-14T17:34:31.297Z,24879559,4,58,2330.98,-7.86,DOWN,-3,⬇️⬇️ STRONG SHORT,0.001381,-1.59,-0.24,48.07,74.9,5926992,2325,6,1.128,25955.50
2026-04-14T17:44:39.994Z,24879610,3,35,2333.79,7.34,UP,-1,↘️ LEAN SHORT,0.001647,-1.47,0.93,48.24,77.0,7653800,2325,9,1.131,25963.00
2026-04-14T18:01:30.841Z,24879693,4,30,2340.21,5.18,UP,-1,↘️ LEAN SHORT,0.002098,-0.28,0.51,53.08,76.3,2857598,2325,15,1.131,25961.75
2026-04-14T18:22:28.319Z,24879798,4,36,2334.96,-5.27,DOWN,-3,⬇️⬇️ STRONG SHORT,0.002323,-0.84,-0.14,49.87,76.1,2693859,2325,10,1.131,25906.25
2026-04-14T18:36:15.774Z,24879867,4,59,2330.54,-6.26,DOWN,-2,⬇️ SHORT,0.002175,0.2,-0.04,52.8,63.1,1335232,2325,6,1.157,25923.50
2026-04-14T18:46:27.017Z,24879918,4,46,2322.09,-5.36,DOWN,-3,⬇️⬇️ STRONG SHORT,0.001849,-0.72,-0.29,48.6,74.7,777629,2325,-3,1.177,25912.25
2026-04-14T18:56:43.110Z,24879968,4,65,2306.02,-11.99,DOWN,-1,↘️ LEAN SHORT,0.001759,-1.88,1.21,47.67,96.8,4754309,2325,-19,1.204,25913.50
2026-04-14T19:06:44.293Z,24880018,4,68,2320.93,5.62,UP,1,↗️ LEAN LONG,0.001872,-1.94,0.95,47.31,97.5,4725684,2325,-4,1.202,25947.00
2026-04-14T19:24:44.042Z,24880108,3,21,2313.50,-6.61,DOWN,-1,↘️ LEAN SHORT,0.00192,-1.72,0.66,48.93,98.5,4535103,2325,-12,1.203,25982.00
2026-04-14T19:35:42.296Z,24880163,3,43,2308.43,-8.50,DOWN,-1,↘️ LEAN SHORT,0.001836,-2.3,0.24,48.18,98.0,6445905,2325,-17,1.207,25971.75
2026-04-14T20:02:54.445Z,24880299,4,12,2319.52,6.91,UP,1,↗️ LEAN LONG,0.00211,-0.45,-3.23,53.34,90.3,2096945,2325,-5,1.220,25980.25
2026-04-14T20:19:55.158Z,24880384,3,47,2316.38,-5.63,DOWN,-3,⬇️⬇️ STRONG SHORT,0.002199,-0.81,-3.7,52.25,86.1,2183089,2325,-9,1.224,25991.25
2026-04-14T20:46:42.137Z,24880518,3,24,2316.89,5.51,UP,1,↗️ LEAN LONG,0.001951,-0.26,-2.44,53.08,13.8,278104,2325,-8,1.220,25996.00
2026-04-14T21:03:26.550Z,24880602,4,72,2317.41,5.14,UP,0,↔️ NEUTRAL,0.002108,-0.35,-1.01,48.57,48.1,79779,2325,-8,1.220,25992.00
2026-04-14T23:52:39.688Z,24881445,3,20,2318.23,-7.13,DOWN,-1,↘️ LEAN SHORT,0.00161,-0.21,-10.8,51.02,17.6,152009,2325,-7,1.251,26024.75
2026-04-15T00:02:42.190Z,24881495,3,27,2328.35,6.91,UP,1,↗️ LEAN LONG,0.001834,0.44,-8.63,53.13,11.3,289896,2350,-22,0.965,26012.75
2026-04-15T00:23:18.267Z,24881597,4,54,2339.51,6.13,UP,-2,⬇️ SHORT,0.001739,0.61,-5.62,56.17,1.6,2756167,2350,-10,0.942,26021.50
2026-04-15T00:33:30.377Z,24881648,4,35,2333.21,-5.05,DOWN,-4,⬇️⬇️ STRONG SHORT,0.001889,0.66,-1.63,55.89,2.0,2822444,2350,-17,0.942,26017.00
2026-04-15T01:06:33.492Z,24881812,3,30,2338.59,5.93,UP,0,↔️ NEUTRAL,0.001805,-0.12,-0.97,54.04,30.3,1621941,2350,-11,0.964,26019.75
2026-04-15T01:52:35.905Z,24882039,4,37,2342.91,5.48,UP,1,↗️ LEAN LONG,0.001872,0.38,-0.96,53.47,11.2,283748,2350,-7,0.966,26039.50
2026-04-15T02:25:05.184Z,24882202,3,38,2329.50,-5.13,DOWN,-2,⬇️ SHORT,0.0021,-0.28,-1.01,47.37,41.9,138248,2350,-20,0.967,26021.75
2026-04-15T02:35:09.862Z,24882252,4,45,2317.87,-9.24,DOWN,-1,↘️ LEAN SHORT,0.001859,-1,-0.49,45.31,97.2,2905776,2350,-32,0.967,26000.00
2026-04-15T03:27:20.147Z,24882511,4,48,2327.40,5.21,UP,1,↗️ LEAN LONG,0.001607,0.03,0.33,49.61,99.5,2702730,2350,-23,0.975,26003.50
2026-04-15T04:03:20.012Z,24882691,4,35,2333.10,5.18,UP,-1,↘️ LEAN SHORT,0.001723,0.43,0.08,53.18,70.7,347917,2350,-17,0.975,26023.75
2026-04-15T05:06:51.953Z,24883009,3,26,2330.57,-5.46,DOWN,-2,⬇️ SHORT,0.000715,0.04,0.34,52.37,1.1,1325713,2350,-19,0.975,26004.75
2026-04-15T05:24:15.810Z,24883096,3,27,2324.82,-5.55,DOWN,-2,⬇️ SHORT,-0.000013,0.97,2.66,50.53,3.0,1353939,2350,-25,0.974,25984.25
2026-04-15T07:17:07.109Z,24883660,3,22,2317.47,-5.02,DOWN,-2,⬇️ SHORT,0.001146,-0.01,-2.65,48.48,59.8,117242,2350,-33,0.977,25987.50
2026-04-15T07:50:29.306Z,24883826,3,27,2315.73,5.17,UP,1,↗️ LEAN LONG,0.001384,-0.06,-1.95,48.68,93.5,942925,2350,-34,1.008,26006.50
2026-04-15T08:34:29.330Z,24884046,4,13,2331.45,8.23,UP,-2,⬇️ SHORT,0.001367,0.61,-0.32,56.56,3.9,835094,2350,-19,1.019,26026.75
2026-04-15T09:28:52.320Z,24884318,3,34,2320.29,-5.15,DOWN,-2,⬇️ SHORT,0.00098,-0.28,-2.65,49.94,4.8,961938,2350,-30,1.081,25989.50
2026-04-15T10:17:39.276Z,24884562,4,25,2317.37,-6.03,DOWN,-2,⬇️ SHORT,0.001846,-0.41,-1.13,48.34,67.0,61973,2325,-8,1.106,25976.75
2026-04-15T10:44:54.049Z,24884698,3,58,2321.00,5.32,UP,0,↔️ NEUTRAL,0.002085,-0.27,-0.16,51.49,48.1,212214,2325,-4,1.096,25976.00
2026-04-15T10:55:19.670Z,24884750,3,38,2321.57,-5.32,DOWN,-1,↘️ LEAN SHORT,0.00241,-0.16,0.34,51.26,21.1,453001,2325,-3,1.096,25980.00
2026-04-15T11:05:29.321Z,24884801,3,33,2321.94,5.27,UP,1,↗️ LEAN LONG,0.002309,-0.22,0.69,50.55,22.7,462047,2325,-3,1.095,25987.75
2026-04-15T11:46:30.289Z,24885006,4,15,2337.12,9.58,UP,-2,⬇️ SHORT,0.003167,0.12,0.2,55.43,2.6,1034200,2325,12,1.042,25989.50
2026-04-15T12:40:08.868Z,24885273,3,47,2338.41,5.25,UP,-1,↘️ LEAN SHORT,0.004685,1.18,1.28,52.96,6.4,1927604,2325,13,1.025,25996.25
2026-04-15T13:02:41.506Z,24885385,4,29,2329.60,-5.10,DOWN,-2,⬇️ SHORT,0.004117,0.37,-0.5,49.71,43.7,269197,2325,5,1.117,25984.00
2026-04-15T13:31:28.498Z,24885529,4,38,2327.28,-6.24,DOWN,-2,⬇️ SHORT,0.003999,0.12,-1.04,50.35,31.1,117449,2325,2,1.156,26020.00
2026-04-15T13:44:30.278Z,24885593,4,61,2320.29,-6.14,DOWN,-1,↘️ LEAN SHORT,0.003536,-0.75,-2.48,49.23,97.5,823996,2325,-5,1.151,26019.50
2026-04-15T13:58:06.672Z,24885661,4,41,2324.82,5.04,UP,1,↗️ LEAN LONG,0.003017,-0.58,-3.05,50.12,93.5,1099682,2325,-0,1.175,26062.25
2026-04-15T14:14:56.039Z,24885745,4,50,2329.03,5.48,UP,-1,↘️ LEAN SHORT,0.00275,-0.25,-5.18,51.92,89.9,1134215,2325,4,1.174,26080.75
2026-04-15T14:24:57.923Z,24885795,4,47,2341.30,6.45,UP,0,↔️ NEUTRAL,0.002686,0.5,-3.63,54.11,55.6,1849201,2325,16,1.177,26107.00
2026-04-15T14:39:17.436Z,24885867,4,48,2331.22,-5.74,DOWN,-2,⬇️ SHORT,0.002237,0.37,-6.85,52.87,42.9,2020763,2325,6,1.167,26126.00
2026-04-15T14:49:49.126Z,24885919,4,31,2334.04,5.46,UP,1,↗️ LEAN LONG,0.002072,0.26,-8.03,52.43,28.6,1612188,2325,9,1.168,26150.00
2026-04-15T15:08:06.817Z,24886011,3,43,2333.71,-7.62,DOWN,-1,↘️ LEAN SHORT,0.002102,0.26,-11.23,51.61,17.6,1503859,2325,9,1.165,26141.75
2026-04-15T15:21:17.397Z,24886077,3,21,2339.91,-5.53,DOWN,-1,↘️ LEAN SHORT,0.001754,-0.3,-13.2,50.35,12.4,2149729,2325,15,1.168,26187.25
2026-04-15T15:31:32.400Z,24886128,4,56,2323.32,-15.58,DOWN,-2,⬇️ SHORT,0.001345,-1.54,-13.1,48.38,50.3,3096983,2325,-2,1.164,26176.25
2026-04-15T15:41:44.848Z,24886179,4,40,2331.12,6.99,UP,1,↗️ LEAN LONG,0.000751,-0.55,-9.54,51.18,55.2,3487623,2325,6,1.130,26186.75
2026-04-15T15:55:41.933Z,24886249,3,31,2329.84,-5.25,DOWN,-1,↘️ LEAN SHORT,0.00059,-0.48,-8.24,50.84,53.5,3440775,2325,5,1.100,26202.00
2026-04-15T16:05:52.341Z,24886300,3,35,2337.56,7.53,UP,1,↗️ LEAN LONG,0.000286,-0.27,-4.78,50.36,54.4,3450536,2325,13,1.100,26203.50
2026-04-15T16:38:20.497Z,24886460,3,43,2348.08,5.28,UP,0,↔️ NEUTRAL,-0.000213,1.54,-1.67,51.58,5.4,1273884,2325,23,1.099,26205.00
2026-04-15T16:55:07.762Z,24886544,3,44,2336.61,-5.51,DOWN,0,↔️ NEUTRAL,-0.000561,0.52,-1.25,47.92,11.8,1245610,2325,12,1.097,26127.50
2026-04-15T17:06:41.959Z,24886602,4,44,2349.16,7.23,UP,0,↔️ NEUTRAL,-0.000389,0.71,-1.85,47.89,7.1,1171364,2325,24,1.098,26166.00
2026-04-15T17:26:28.116Z,24886700,3,34,2347.06,5.01,UP,2,⬆️ LONG,-0.000399,0.29,-2.08,47.49,14.3,603829,2325,22,1.101,26185.50
2026-04-15T17:41:30.315Z,24886775,4,63,2346.55,-5.20,DOWN,-2,⬇️ SHORT,-0.000694,0.57,-1.93,49.96,2.4,4073220,2325,22,1.108,26195.00
