timestamp,eth_price,expiry_date,max_pain_price,call_oi,put_oi,call_notional,put_notional
2026-07-01T00:14:45.065Z,1571.16,260704,1550,1090.1,2652,1713263.88,4166876.79
2026-07-01T00:14:45.065Z,1571.16,260710,1650,30717.2,43285.8,48285612.99,68034632.04
2026-07-01T00:14:45.065Z,1571.16,260717,1600,7794,8208,12248902.88,12898081.59
2026-07-01T00:14:45.065Z,1571.16,260731,1800,163197.6,102341.3,256500203.97,160845719.15
2026-07-01T00:14:45.065Z,1571.16,260828,1700,33016,23945.6,51891915.17,37634857.44
2026-07-01T00:14:45.065Z,1571.16,260925,2300,227534.2,103580.7,357579046.27,162803990.07
2026-07-01T00:14:45.065Z,1571.16,261225,2200,297704,110277,467858038.37,173310129.57
2026-07-01T00:14:45.065Z,1571.16,270326,2000,59736,30961,93872813.22,48653437.96
2026-07-01T00:14:45.065Z,1571.16,270625,1600,5956,1616,9361424.78,2538892.14
2026-07-01T00:15:53.280Z,1571.51,260701,1575,14150.4,18596.2,22238063.79,29225542.49
2026-07-01T00:15:53.280Z,1571.51,260702,1575,9752.6,5020.1,15332443.36,7889536.78
2026-07-01T00:15:53.280Z,1571.51,260703,1650,50557.1,68319.5,79464595.54,107371724.44
2026-07-01T00:15:53.280Z,1571.51,260704,1550,1090.1,2652,1713270.08,4166888.23
2026-07-01T00:15:53.280Z,1571.51,260710,1650,30717.2,43285.8,48286525.55,68035306.09
2026-07-01T00:15:53.280Z,1571.51,260717,1600,7794,8208,12248863.58,12898142.79
2026-07-01T00:15:53.280Z,1571.51,260731,1800,163234.6,102341.3,256569755.56,160850666.72
2026-07-01T00:15:53.280Z,1571.51,260828,1700,33016,23945.6,51892530.8,37636413
2026-07-01T00:15:53.280Z,1571.51,260925,2300,227534.2,103580.7,357584382.64,162805535.53
2026-07-01T00:15:53.280Z,1571.51,261225,2200,297704,110277,467868330.66,173317277.7
2026-07-01T00:15:53.280Z,1571.51,270326,2000,59736,30961,93873709.3,48657670.96
2026-07-01T00:15:53.280Z,1571.51,270625,1600,5956,1616,9361926.52,2538888.18
2026-07-01T00:17:06.430Z,1571.46,260701,1575,14150.4,18596.2,22237501.27,29225640.39
2026-07-01T00:17:06.430Z,1571.46,260702,1575,9752.6,5020.1,15332039.98,7889116.46
2026-07-01T00:17:06.430Z,1571.46,260703,1650,50557.1,68319.5,79460089.01,107369598.8
2026-07-01T00:17:06.430Z,1571.46,260704,1550,1090.1,2652,1713256.02,4167031.48
2026-07-01T00:17:06.430Z,1571.46,260710,1650,30717.2,43285.8,48286456.14,68032737.89
2026-07-01T00:17:06.430Z,1571.46,260717,1600,7794,8208,12248168.47,12897953.39
2026-07-01T00:17:06.430Z,1571.46,260731,1800,163234.6,102341.3,256557501.27,160847778.97
2026-07-01T00:17:06.430Z,1571.46,260828,1700,33016,23945.6,51891062.69,37634809.96
2026-07-01T00:17:06.430Z,1571.46,260925,2300,227534.2,103580.7,357562261.89,162790329.94
2026-07-01T00:17:06.430Z,1571.46,261225,2200,297704,110277,467845300.07,173300833.5
2026-07-01T00:17:06.430Z,1571.46,270326,2000,59736,30961,93870037.71,48657664.29
2026-07-01T00:17:06.430Z,1571.46,270625,1600,5956,1616,9361883.68,2538884.89
2026-07-01T00:18:14.934Z,1570.88,260701,1575,14150.4,18596.2,22235886.51,29225431.35
2026-07-01T00:18:14.934Z,1570.88,260702,1575,9752.6,5020.1,15331307.87,7887583.6
2026-07-01T00:18:14.934Z,1570.88,260703,1650,50557.1,68329.5,79459558,107379946.4
2026-07-01T00:18:14.934Z,1570.88,260704,1550,1090.1,2652,1713248.52,4167028.68
2026-07-01T00:18:14.934Z,1570.88,260710,1650,30717.2,43285.8,48284938.97,68030268.71
2026-07-01T00:18:14.934Z,1570.88,260717,1600,7794,8208,12247585.26,12898383.17
2026-07-01T00:18:14.934Z,1570.88,260731,1800,163234.6,102341.3,256558744.83,160854713.48
2026-07-01T00:18:14.934Z,1570.88,260828,1700,33016,23945.6,51889651.31,37635445.72
2026-07-01T00:18:14.934Z,1570.88,260925,2300,227534.2,103580.7,357573517.9,162789801.34
2026-07-01T00:18:14.934Z,1570.88,261225,2200,297704,110277,467811307.5,173301556.29
2026-07-01T00:18:14.934Z,1570.88,270326,2000,59736,30961,93865692.46,48656804.75
2026-07-01T00:18:14.934Z,1570.88,270625,1600,5956,1616,9361825.48,2539602.84
2026-07-01T00:19:17.940Z,1569.60,260701,1575,14150.4,18596.2,22229194.78,29225168.62
2026-07-01T00:19:17.940Z,1569.60,260702,1575,9752.6,5020.1,15326762.42,7886901.33
2026-07-01T00:19:17.940Z,1569.60,260703,1650,50557.1,68329.5,79449838.43,107366258.22
2026-07-01T00:19:17.940Z,1569.60,260704,1550,1090.1,2652,1712976.08,4166920.08
2026-07-01T00:19:17.940Z,1569.60,260710,1650,30717.2,43285.8,48270463.75,68026557.73
2026-07-01T00:19:17.940Z,1569.60,260717,1600,7794,8208,12245545.76,12894749.46
2026-07-01T00:19:17.940Z,1569.60,260731,1800,163234.6,102341.3,256519851.5,160819927.98
2026-07-01T00:19:17.940Z,1569.60,260828,1700,33016,23945.6,51881686.8,37629087.45
2026-07-01T00:19:17.940Z,1569.60,260925,2300,227534.2,103580.7,357522265.5,162765955.97
2026-07-01T00:19:17.940Z,1569.60,261225,2200,297704,110277,467798330.01,173264878.93
