log_time,exchange,symbol,price,usd_value,side,event_time
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1564.43,13211.61135,1,1782868241563
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1564.43,111997.5437,1,1782868240720
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1564.21,6256.84,1,1782868239080
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1565.3,1565.3,1,1782868237317
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1565.89,115.87586,1,1782868234522
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1565.73,136.21851,1,1782868230121
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1565.99,9099.96789,1,1782868228621
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1566.1,1030.4938,1,1782868226335
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1566.43,9837.1804,1,1782868222557
2026-07-01T01:11:02.695Z,BINANCE,ETHUSDT,1566.44,7338.7714,1,1782868219245
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1561.37,298.22167,1,1782868311559
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1561.73,440.40786,1,1782868308280
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1563.02,2013.16976,1,1782868280626
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1562.81,312.562,1,1782868279601
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1562.14,28423.1373,1,1782868265344
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1562.2,2279.2498,1,1782868262445
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT_260925,1567.51,888.77817,1,1782868261525
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDT,1562.01,598.24983,1,1782868261524
2026-07-01T01:12:05.638Z,BINANCE,ETHUSDC,1560.36,374.4864,1,1782868261152
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1553.02,295073.8,1,1782868386552
2026-07-01T01:13:08.533Z,BINANCE,ETHUSD_PERP,1550.92,880,1,1782868386284
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1553.33,139799.7,1,1782868386134
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1551.56,20039.94896,1,1782868382551
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1554.51,466.353,1,1782868381634
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.12,18827.83784,1,1782868380631
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1553.68,540.68064,1,1782868380589
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1552.36,150.57892,1,1782868379178
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1553.9,492674.8723,1,1782868379163
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.13,12601.21839,1,1782868376416
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.28,31105.6,1,1782868375462
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.86,4062.35046,1,1782868373662
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1553.22,22201.72668,1,1782868372658
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.2,11380182.2208,1,1782868372555
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1556.72,98359.79648,1,1782868372106
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1555.48,544.418,1,1782868370564
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1557.38,623627.90292,1,1782868370498
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1554.7,2770.4754,1,1782868369527
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1556.42,155640.44358,1,1782868369525
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1556.88,15568.8,1,1782868369236
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1555.68,391270.63248,1,1782868367421
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1555.21,64475.89618,1,1782868367119
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1556.63,104754.97248,1,1782868366770
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1560.79,13450.88822,1,1782868364587
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1561.06,258650.47034,1,1782868363761
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDT,1561.6,2893.6448,1,1782868358388
2026-07-01T01:13:08.533Z,BINANCE,ETHUSDC,1560.04,644.29652,1,1782868357510
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1566.45,148.81275,2,1782868512622
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1568.58,11598.08052,2,1782868511132
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1563.03,29777.28453,2,1782868443338
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1560.96,11396.56896,2,1782868440227
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1557.84,155.784,2,1782868433098
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1557.73,8034.77134,2,1782868431469
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.51,231.47299,1,1782868419222
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.74,1841.54964,1,1782868410435
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDC,1551.06,2827.58238,1,1782868410094
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.99,1104.17589,1,1782868409217
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.36,15523.6,1,1782868406597
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT_261225,1569.33,49152.98493,1,1782868406115
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.44,17464.95,1,1782868405161
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.45,40970.6903,1,1782868403262
2026-07-01T01:15:30.772Z,BINANCE,ETHBTC,0.026829,495.51059606,1,1782868398643
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.46,9974.5555,1,1782868398424
2026-07-01T01:15:30.772Z,BINANCE,ETHUSD_PERP,1550.17,970,1,1782868398284
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDC,1551.03,1195.84413,1,1782868398251
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.56,1552.56,1,1782868398226
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDC,1551.05,7755.25,1,1782868397126
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.14,5153.31852,1,1782868396173
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1552.53,79425.88227,1,1782868394379
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.57,6214.28,1,1782868391598
2026-07-01T01:15:30.772Z,BINANCE,ETHUSD_PERP,1550.73,500,2,1782868390682
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDC,1551.88,3103.76,1,1782868390180
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.6,19948.224,1,1782868390117
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDT,1553.35,10325.11745,1,1782868388442
2026-07-01T01:15:30.772Z,BINANCE,ETHUSDC,1551.55,1551.55,1,1782868388238
2026-07-01T01:16:38.989Z,BINANCE,ETHUSDT,1560.6,7195.9266,1,1782868594072
2026-07-01T01:17:43.177Z,BINANCE,ETHUSDT,1559.64,12519.23028,1,1782868609450
2026-07-01T01:18:56.280Z,BINANCE,ETHUSDT,1564.8,12081.8208,2,1782868733139
2026-07-01T01:20:04.839Z,BINANCE,ETHUSDT,1566.82,2636.95806,2,1782868778412
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1571.46,303.29178,2,1782868976070
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1571.53,1258.79553,2,1782868973388
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDC,1569.63,49705.47321,2,1782868972658
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1571.61,3734.14536,2,1782868972471
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1570.87,1363.51516,2,1782868970359
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1570.66,11552.2043,2,1782868969356
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1569.85,108.31965,2,1782868964297
2026-07-01T01:23:16.528Z,BINANCE,ETHUSDT,1568.61,136.46907,2,1782868951421
2026-07-01T01:25:43.208Z,BINANCE,ETHUSDT,1566.18,11091.68676,2,1782869091241
2026-07-01T01:29:07.952Z,BINANCE,ETHUSDT,1570.7,370.6852,2,1782869312535
2026-07-01T01:31:29.373Z,BINANCE,ETHUSDT,1572.59,1632.34842,2,1782869435294
2026-07-01T01:31:29.373Z,BINANCE,ETHUSDT,1572.19,271.98887,2,1782869425591
2026-07-01T01:31:29.373Z,BINANCE,ETHUSDT,1571.81,581.5697,2,1782869424247
2026-07-01T01:38:17.846Z,BINANCE,ETHUSDT,1573.54,333.59048,2,1782869889476
2026-07-01T01:38:17.846Z,BINANCE,ETHUSDT,1573.96,18937.88672,2,1782869887238
2026-07-01T01:38:17.846Z,BINANCE,ETHUSDT,1573.23,201.37344,2,1782869882503
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1582.02,806.8302,2,1782869956323
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1582.45,7823.6328,2,1782869955216
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1581.72,2094.19728,2,1782869950657
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1581.17,209816.51549,2,1782869950412
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDC,1580.04,3502.94868,2,1782869949470
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1581.48,24550.89552,2,1782869948250
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1580.96,4991.09072,2,1782869947298
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1578.38,14639.4745,2,1782869938455
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1578.5,17818.108,2,1782869937479
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDC,1577.31,15145.33062,2,1782869936126
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1578.23,4480.59497,2,1782869933140
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1578.29,20618.78056,2,1782869932070
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1577.75,20831.03325,2,1782869930109
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDC,1575.78,19408.88226,2,1782869929342
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1577.7,9007.0893,2,1782869928521
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1575.58,6645.79644,2,1782869925073
2026-07-01T01:39:31.060Z,BINANCE,ETHUSDT,1575.09,201.61152,2,1782869919098
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDC,1583,61266.849,2,1782870074498
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1584.83,158.483,2,1782870073667
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1585.28,548.50688,2,1782870072654
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1585.73,121700.02031,2,1782870071503
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1585.25,31705,2,1782870070284
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1582.74,10050.399,2,1782869973364
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDC,1580.72,5665.30048,2,1782869973356
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDC,1581.17,2561.4954,2,1782869972470
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1583.62,4560.8256,2,1782869971469
2026-07-01T01:43:44.910Z,BINANCE,ETHUSDT,1583.9,2156277.1108,2,1782869971061
2026-07-01T01:47:15.544Z,BINANCE,ETHUSDT,1578.69,77355.81,1,1782870413275
2026-07-01T01:47:15.544Z,BINANCE,ETHUSDT,1579.09,707.43232,1,1782870393599
2026-07-01T01:49:31.671Z,BINANCE,ETHUSDT,1576.55,1883.97725,1,1782870554134
2026-07-01T01:56:21.081Z,BINANCE,ETHUSDT,1580.61,175.44771,2,1782870968657
2026-07-01T02:05:23.391Z,BINANCE,ETHUSDT,1575.85,1870.53395,1,1782871518070
2026-07-01T02:06:31.497Z,BINANCE,ETHUSDT,1574.15,103.8939,1,1782871571288
2026-07-01T02:13:15.230Z,BINANCE,ETHUSDT,1579.7,3219.4286,2,1782871992617
2026-07-01T02:13:15.230Z,BINANCE,ETHUSDT,1580.37,249.69846,2,1782871991535
2026-07-01T02:13:15.230Z,BINANCE,ETHUSDT,1579.59,10000.38429,2,1782871989373
2026-07-01T02:13:15.230Z,BINANCE,ETHUSDT,1578.19,149.92805,2,1782871954536
2026-07-01T02:22:14.906Z,BINANCE,ETHUSDT,1582.61,647.28749,2,1782872527406
2026-07-01T02:22:14.906Z,BINANCE,ETHUSDT,1582.25,384.48675,2,1782872501381
2026-07-01T02:22:14.906Z,BINANCE,ETHUSDC,1579.59,206.92629,2,1782872492838
2026-07-01T02:22:14.906Z,BINANCE,ETHUSDT,1581.47,154.98406,2,1782872492214
2026-07-01T02:23:17.942Z,BINANCE,ETHUSDT,1583.2,894.508,2,1782872552413
2026-07-01T02:23:17.942Z,BINANCE,ETHUSDT,1583.12,22627.53416,2,1782872540455
2026-07-01T02:23:17.942Z,BINANCE,ETHUSDT,1583.12,3538.2732,2,1782872539256
2026-07-01T02:24:31.169Z,BINANCE,ETHUSDC,1582.15,810.0608,2,1782872636732
2026-07-01T02:24:31.169Z,BINANCE,ETHUSDT,1583.84,597.10768,2,1782872629403
2026-07-01T02:32:31.572Z,BINANCE,ETHUSDT,1585.06,1020.77864,2,1782873088380
2026-07-01T02:32:31.572Z,BINANCE,ETHUSDT,1585.37,5460.01428,2,1782873086625
2026-07-01T02:32:31.572Z,BINANCE,ETHUSDT,1585.41,20451.789,2,1782873085431
2026-07-01T02:32:31.572Z,BINANCE,ETHUSDT,1585.5,31075.8,2,1782873084532
2026-07-01T02:32:31.572Z,BINANCE,ETHUSDT,1585.02,35957.76372,2,1782873083196
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1586.91,24459.04383,2,1782873528675
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1586.85,261.83025,2,1782873517155
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1586.83,509.37243,2,1782873514282
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1586.59,31089.23105,2,1782873513296
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1587.02,9518.94596,2,1782873512327
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1586.51,45156.83413,2,1782873511089
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1585.76,748.47872,2,1782873501782
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1585.68,1867.93104,2,1782873500588
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDC,1583.46,9500.76,2,1782873494089
2026-07-01T02:39:15.013Z,BINANCE,ETHUSDT,1585.5,8212.89,2,1782873492626
2026-07-01T02:42:38.127Z,BINANCE,ETHUSDT,1587.49,2100.24927,2,1782873745632
2026-07-01T02:43:30.701Z,BINANCE,ETHUSDT,1587.55,984.281,2,1782873802584
2026-07-01T02:43:30.701Z,BINANCE,ETHUSDT,1587.81,806.60748,2,1782873785521
2026-07-01T02:43:30.701Z,BINANCE,ETHUSD_PERP,1585.43,460,2,1782873785330
2026-07-01T02:44:38.762Z,BINANCE,ETHUSDT,1588.68,10950.77124,2,1782873818715
2026-07-01T02:44:38.762Z,BINANCE,ETHUSDC,1586.7,7933.5,2,1782873818071
2026-07-01T02:46:54.857Z,BINANCE,ETHUSDT,1588.92,3371.68824,2,1782873949329
2026-07-01T02:46:54.857Z,BINANCE,ETHUSDT,1588.92,6300.0678,2,1782873948294
2026-07-01T02:46:54.857Z,BINANCE,ETHUSDT,1588.92,9047.31048,2,1782873945094
2026-07-01T02:46:54.857Z,BINANCE,ETHUSDT,1588.72,797.53744,2,1782873942156
2026-07-01T02:46:54.857Z,BINANCE,ETHUSDT,1588.86,2218.04856,2,1782873939542
2026-07-01T02:48:08.098Z,BINANCE,ETHUSDT,1584.06,3252.07518,1,1782874032665
2026-07-01T02:48:08.098Z,BINANCE,ETHUSDT,1584.16,369.10928,1,1782874028076
2026-07-01T02:48:08.098Z,BINANCE,ETHUSDT,1585.16,6483.3044,1,1782874019752
2026-07-01T02:49:21.474Z,BINANCE,ETHUSDC,1583.72,106.10924,2,1782874098489
2026-07-01T03:07:17.593Z,BINANCE,ETHUSDT,1588.73,2340.19929,2,1782875232382
2026-07-01T03:07:17.593Z,BINANCE,ETHUSDT,1588.58,613.19188,2,1782875230308
2026-07-01T03:07:17.593Z,BINANCE,ETHUSDT,1588.4,139.7792,2,1782875226592
2026-07-01T03:07:17.593Z,BINANCE,ETHUSDT,1587.89,2942.36017,2,1782875215398
2026-07-01T03:08:30.746Z,BINANCE,ETHUSDT,1589.48,6874.501,2,1782875256863
2026-07-01T03:08:30.746Z,BINANCE,ETHUSDT,1588.77,349.5294,2,1782875236262
2026-07-01T03:16:18.172Z,BINANCE,ETHUSDT,1584.5,150.5275,1,1782875742489
2026-07-01T03:20:55.656Z,BINANCE,ETHUSDT,1582.7,895.8082,1,1782876005377
2026-07-01T03:25:28.623Z,BINANCE,ETHUSDT,1581.79,105.97993,1,1782876275552
2026-07-01T03:25:28.623Z,BINANCE,ETHUSDT,1581.79,148.68826,1,1782876274450
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.91,5162.56413,2,1782877010373
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1592.18,8809.53194,2,1782877009463
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.76,2083.61384,2,1782877007391
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.72,1001.19188,2,1782877006186
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.58,18568.96386,2,1782877005099
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.44,134658.10416,2,1782876997181
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDC,1589.48,15894.8,2,1782876997114
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1591.29,79564.5,2,1782876996268
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1590.89,9583.52136,2,1782876995676
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDC,1585.71,5500.82799,2,1782876981877
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1587.7,747.8067,2,1782876981474
2026-07-01T03:36:52.307Z,BINANCE,ETHUSDT,1586.81,12524.69133,2,1782876979591
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1590.67,1644.75278,1,1782877087198
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1590.34,14095.18342,1,1782877085557
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1595.55,20742.15,2,1782877034358
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDC,1594.21,14711.36988,2,1782877033765
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDC,1594.42,256.70162,2,1782877032388
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1596.42,22736.21364,2,1782877032366
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1595.62,30262.52892,2,1782877031201
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDC,1593.68,56690.38496,2,1782877030877
2026-07-01T03:40:18.957Z,BINANCE,ETHUSD_PERP,1592.81,1670,2,1782877030732
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1595.57,52556.48023,2,1782877030578
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1596.16,3025146.1824,2,1782877029534
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDC,1593.75,47750.34375,2,1782877028606
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1592.76,159825.5022,2,1782877028393
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDC,1590.99,6031.44309,2,1782877027622
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT,1592.96,61703.3056,2,1782877027519
2026-07-01T03:40:18.957Z,BINANCE,ETHUSDT_260925,1598.17,159.817,2,1782877026672
2026-07-01T03:50:42.420Z,BINANCE,ETHUSDT,1590.43,1286.65787,2,1782877766275
2026-07-01T03:52:53.446Z,BINANCE,ETHUSDT,1594.21,704.64082,2,1782877945061
2026-07-01T03:52:53.446Z,BINANCE,ETHUSDT,1594.27,1192.51396,2,1782877939480
2026-07-01T03:52:53.446Z,BINANCE,ETHUSDT,1592.91,283.53798,2,1782877935398
2026-07-01T03:52:53.446Z,BINANCE,ETHUSDT,1592.4,71148.432,2,1782877934220
2026-07-01T03:54:06.582Z,BINANCE,ETHUSDT,1594.52,5556.9022,2,1782877975108
2026-07-01T03:54:06.582Z,BINANCE,ETHUSDT,1594.7,3347.2753,2,1782877971567
2026-07-01T03:55:14.836Z,BINANCE,ETHUSDC,1594.68,15202.08444,2,1782878080465
2026-07-01T03:55:14.836Z,BINANCE,ETHUSDT,1596.7,212.3611,2,1782878080153
2026-07-01T03:55:14.836Z,BINANCE,ETHUSD_PERP,1594.2,240,2,1782878079682
2026-07-01T03:55:14.836Z,BINANCE,ETHUSDT,1597.09,99423.64377,2,1782878079169
2026-07-01T03:55:14.836Z,BINANCE,ETHUSDT,1598.41,1598.41,2,1782878078180
2026-07-01T04:09:54.873Z,BINANCE,ETHUSDT,1592.25,8676.17025,2,1782878973573
2026-07-01T04:09:54.873Z,BINANCE,ETHUSDT,1591.47,358.08075,1,1782878937551
2026-07-01T04:17:51.789Z,BINANCE,ETHUSDT,1591.76,472.75272,1,1782879457312
2026-07-01T04:17:51.789Z,BINANCE,ETHUSDT,1591.91,390.01795,1,1782879443500
2026-07-01T04:31:44.824Z,BINANCE,ETHUSDT,1594.9,786.2857,2,1782880287531
2026-07-01T04:42:51.063Z,BINANCE,ETHUSDT,1596.15,3061.4157,2,1782880947190
2026-07-01T04:42:51.063Z,BINANCE,ETHUSDT,1595.94,876.17106,2,1782880941306
2026-07-01T04:43:53.975Z,BINANCE,ETHUSDT,1596.16,3098.14656,2,1782880978390
2026-07-01T04:43:53.975Z,BINANCE,ETHUSDT,1596.61,7991.03305,2,1782880971361
2026-07-01T04:46:18.173Z,BINANCE,ETHUSDC,1598.64,1918.368,2,1782881153740
2026-07-01T04:46:18.173Z,BINANCE,ETHUSDT,1600.54,1600.54,2,1782881153740
2026-07-01T04:46:18.173Z,BINANCE,ETHUSDC,1598.74,159.874,2,1782881153318
