qld_time,timestamp,symbol,side,tier,limit_price,current_usd_value,executed_usd,mark_price,dist_pct,order_state
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,global,2560,7774302.72,0,1795.99,42.540,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,both,1846,7748376.4,0,1795.99,2.785,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,both,1830,7019158.98,0,1795.99,1.894,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,global,1900,6674010.3,0,1795.99,5.791,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,both,1850,6582042.85,0,1795.99,3.007,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1837,6350418.99,0,1795.99,2.283,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1840,5907960.32,0,1795.99,2.450,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1880,5711925.04,0,1795.99,4.678,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1885,5114287.75,0,1795.99,4.956,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1820,4459111.02,0,1795.99,1.337,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1828,3838350.31,0,1795.99,1.782,1
2026-07-11 09:28:40,2026-07-10T23:28:40.987Z,ETHUSDT,sell,near,1833,3642565.1,0,1795.99,2.061,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,global,1670,12009659.71,0,1795.99,-7.015,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,global,1660,11702078.7,0,1795.99,-7.572,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,global,1665,11339519.13,0,1795.99,-7.293,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,global,1455,10172276.03,0,1795.99,-18.986,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,global,1200,7763624.4,0,1795.99,-33.184,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1755,5945087.07,0,1795.99,-2.282,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1720,4554842.08,0,1795.99,-4.231,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1750,4436404,0,1795.99,-2.561,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1760,4221022.08,0,1795.99,-2.004,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1715,3831284.28,0,1795.99,-4.509,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1736,3776326.01,0,1795.99,-3.340,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1772,3550722.97,0,1795.99,-1.336,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1770,3263320.68,0,1795.99,-1.447,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1765,3098861.69,0,1795.99,-1.726,1
2026-07-11 09:28:40,2026-07-10T23:28:40.992Z,ETHUSDT,buy,near,1730,2893700.07,0,1795.99,-3.674,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,global,645000,50069415,0,64148.655,905.477,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,global,68000,17552364,0,64148.655,6.004,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,global,79800,15560521.2,0,64148.655,24.399,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,global,69000,13346808,0,64148.655,7.563,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,both,64688,13157021.7,0,64148.655,0.841,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,65500,12630889,0,64148.655,2.107,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,65000,11225695,0,64148.655,1.327,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,67000,11118985,0,64148.655,4.445,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,66000,9580296,0,64148.655,2.886,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,65200,6698126.4,0,64148.655,1.639,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,67200,6692784,0,64148.655,4.757,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,64800,6409692,0,64148.655,1.015,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,64700,5447416.5,0,64148.655,0.859,1
2026-07-11 09:28:41,2026-07-10T23:28:41.510Z,BTCUSDT,sell,near,67051.6,5394100.07,0,64148.655,4.525,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,global,52050,42450470.55,0,64148.655,-18.860,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,both,64050,32035119.9,120158.83,64148.655,-0.154,2
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,global,48000,28187136,0,64148.655,-25.174,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,both,64100,27412236.8,32993630.38,64148.655,-0.076,2
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,global,49000,26254445,0,64148.655,-23.615,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63488,19571382.27,0,64148.655,-1.030,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63588,19524313.87,0,64148.655,-0.874,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63288,19273537.66,0,64148.655,-1.342,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63388,19204979.3,0,64148.655,-1.186,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63558,19166868.27,0,64148.655,-0.921,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,63538,19146795.07,0,64148.655,-0.952,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,62888.8,12603167.08,0,64148.655,-1.964,1
2026-07-11 09:28:41,2026-07-10T23:28:41.511Z,BTCUSDT,buy,near,61000,9816730,0,64148.655,-4.908,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,global,2560,7774302.72,0,1795.065,42.613,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,both,1846,7748376.4,0,1795.065,2.838,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,both,1830,7014366.21,0,1795.065,1.946,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,global,1900,6674010.3,0,1795.065,5.846,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,both,1850,6581634,0,1795.065,3.060,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1837,6350418.99,0,1795.065,2.336,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1840,5907960.32,0,1795.065,2.503,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1880,5711925.04,0,1795.065,4.732,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1820,4459070.98,0,1795.065,1.389,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1828,3838350.31,0,1795.065,1.835,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1833,3640966.72,0,1795.065,2.113,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,sell,near,1876,3462463.79,0,1795.065,4.509,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,global,1670,12009659.71,0,1795.065,-6.967,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,global,1660,11702078.7,0,1795.065,-7.524,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,global,1665,11339519.13,0,1795.065,-7.246,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,global,1455,10172276.03,0,1795.065,-18.944,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,global,1200,7763624.4,0,1795.065,-33.150,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1755,5945087.07,0,1795.065,-2.232,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1720,4554842.08,0,1795.065,-4.182,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1750,4426404.5,0,1795.065,-2.510,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1760,4220573.28,0,1795.065,-1.953,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1715,3831284.28,0,1795.065,-4.460,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1736,3776326.01,0,1795.065,-3.290,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1772,3550722.97,0,1795.065,-1.285,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1770,3263320.68,0,1795.065,-1.396,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1765,3098861.69,0,1795.065,-1.675,1
2026-07-11 09:30:40,2026-07-10T23:30:40.966Z,ETHUSDT,buy,near,1730,2893700.07,0,1795.065,-3.625,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,global,645000,50069415,0,64160.475,905.292,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,global,68000,17552364,0,64160.475,5.984,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,global,79800,15560521.2,0,64160.475,24.376,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,global,69000,13346808,0,64160.475,7.543,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,both,64688,13157021.7,0,64160.475,0.822,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,65500,12630823.5,0,64160.475,2.088,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,65000,11225175,0,64160.475,1.308,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,67000,11118985,0,64160.475,4.426,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,66000,9580296,0,64160.475,2.867,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,65200,6698126.4,0,64160.475,1.620,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,67200,6693456,0,64160.475,4.737,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,64800,6401527.2,0,64160.475,0.997,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,64700,5452398.4,0,64160.475,0.841,1
2026-07-11 09:30:41,2026-07-10T23:30:41.223Z,BTCUSDT,sell,near,67051.6,5394100.07,0,64160.475,4.506,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,global,52050,42450470.55,0,64160.475,-18.875,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,both,64050,32035119.9,120158.83,64160.475,-0.172,2
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,global,48000,28187136,0,64160.475,-25.188,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,both,64100,27412236.8,32993630.38,64160.475,-0.094,2
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,global,49000,26254445,0,64160.475,-23.629,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63488,19571382.27,0,64160.475,-1.048,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63588,19524313.87,0,64160.475,-0.892,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63388,19204979.3,0,64160.475,-1.204,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63288,19193794.78,0,64160.475,-1.360,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63558,19166868.27,0,64160.475,-0.939,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,63538,19146795.07,0,64160.475,-0.970,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,62888.8,12603167.08,0,64160.475,-1.982,1
2026-07-11 09:30:41,2026-07-10T23:30:41.224Z,BTCUSDT,buy,near,61000,9816730,0,64160.475,-4.926,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,global,2560,7774302.72,0,1794.795,42.635,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,both,1846,7748376.4,0,1794.795,2.853,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,both,1830,7015162.26,0,1794.795,1.962,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,global,1900,6674010.3,0,1794.795,5.862,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,both,1850,6582092.8,0,1794.795,3.076,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1837,6350418.99,0,1794.795,2.352,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1840,5903373.2,0,1794.795,2.519,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1880,5711925.04,0,1794.795,4.747,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1820,4459070.98,0,1794.795,1.404,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1833,3690901.31,0,1794.795,2.129,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1828,3588665.62,0,1794.795,1.850,1
2026-07-11 09:32:40,2026-07-10T23:32:40.956Z,ETHUSDT,sell,near,1876,3462463.79,0,1794.795,4.524,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,global,1670,12009659.71,0,1794.795,-6.953,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,global,1660,11700579.72,0,1794.795,-7.510,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,global,1665,11339519.13,0,1794.795,-7.232,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,global,1455,10172276.03,0,1794.795,-18.932,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,global,1200,7763624.4,0,1794.795,-33.140,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1755,5934583.4,0,1794.795,-2.217,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1720,4554842.08,0,1794.795,-4.167,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1750,4425622.25,0,1794.795,-2.496,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1760,4220573.28,0,1794.795,-1.939,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1715,3830848.67,0,1794.795,-4.446,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1736,3776326.01,0,1794.795,-3.276,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1772,3550722.97,0,1794.795,-1.270,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1770,3262821.54,0,1794.795,-1.381,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1765,3105921.69,0,1794.795,-1.660,1
2026-07-11 09:32:40,2026-07-10T23:32:40.957Z,ETHUSDT,buy,near,1730,2893700.07,0,1794.795,-3.610,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,global,645000,50069415,0,64150.395,905.450,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,global,68000,17552364,0,64150.395,6.001,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,global,79800,15560521.2,0,64150.395,24.395,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,global,69000,13346808,0,64150.395,7.560,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,both,64688,13157021.7,0,64150.395,0.838,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,65500,12629644.5,0,64150.395,2.104,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,65000,11221925,0,64150.395,1.324,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,67000,11118985,0,64150.395,4.442,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,66000,9580428,0,64150.395,2.883,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,65200,6699626,0,64150.395,1.636,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,67200,6693456,0,64150.395,4.754,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,64800,6401527.2,0,64150.395,1.013,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,64700,5453368.9,0,64150.395,0.857,1
2026-07-11 09:32:41,2026-07-10T23:32:41.422Z,BTCUSDT,sell,near,67051.6,5394100.07,0,64150.395,4.523,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,global,52050,42450470.55,0,64150.395,-18.863,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,both,64050,32035119.9,120158.83,64150.395,-0.156,2
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,global,48000,28187136,0,64150.395,-25.176,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,both,64100,27412236.8,32993630.38,64150.395,-0.079,2
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,global,49000,26254445,0,64150.395,-23.617,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63488,19571382.27,0,64150.395,-1.033,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63588,19524313.87,0,64150.395,-0.877,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63388,19204979.3,0,64150.395,-1.188,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63288,19193794.78,0,64150.395,-1.344,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63558,19166868.27,0,64150.395,-0.923,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,63538,19146795.07,0,64150.395,-0.955,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,62888.8,12603167.08,0,64150.395,-1.967,1
2026-07-11 09:32:41,2026-07-10T23:32:41.423Z,BTCUSDT,buy,near,61000,9816730,0,64150.395,-4.911,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,global,2560,7774302.72,0,1794.25,42.678,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,both,1846,7748376.4,0,1794.25,2.884,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,both,1830,7015098.21,0,1794.25,1.992,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,global,1900,6673250.3,0,1794.25,5.894,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,both,1850,6586569.8,0,1794.25,3.107,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1837,6350418.99,0,1794.25,2.383,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1840,6048267.68,0,1794.25,2.550,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1880,5711925.04,0,1794.25,4.779,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1820,4459070.98,0,1794.25,1.435,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1833,3690901.31,0,1794.25,2.160,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1828,3588665.62,0,1794.25,1.881,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,sell,near,1876,3462463.79,0,1794.25,4.556,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,global,1670,12009659.71,0,1794.25,-6.925,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,global,1660,11700579.72,0,1794.25,-7.482,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,global,1665,11339519.13,0,1794.25,-7.204,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,global,1455,10172276.03,0,1794.25,-18.908,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,global,1200,7763624.4,0,1794.25,-33.120,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1755,5914606.23,0,1794.25,-2.188,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1720,4554842.08,0,1794.25,-4.138,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1750,4434442.25,0,1794.25,-2.466,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1760,4072523.84,0,1794.25,-1.909,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1772,3887326.77,0,1794.25,-1.240,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1715,3830848.67,0,1794.25,-4.417,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1736,3776326.01,0,1794.25,-3.246,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1770,3266350.92,0,1794.25,-1.352,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1765,3097096.69,0,1794.25,-1.630,1
2026-07-11 09:34:41,2026-07-10T23:34:41.068Z,ETHUSDT,buy,near,1730,2893700.07,0,1794.25,-3.581,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,global,645000,50069415,0,64145.025,905.534,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,global,68000,17553520,0,64145.025,6.010,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,global,79800,15560521.2,0,64145.025,24.406,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,global,69000,13348395,0,64145.025,7.569,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,both,64688,13150552.9,0,64145.025,0.846,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,65500,12629644.5,0,64145.025,2.112,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,65000,11379160,0,64145.025,1.333,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,67000,11116774,0,64145.025,4.451,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,66000,9580758,0,64145.025,2.892,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,65200,6700930,0,64145.025,1.645,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,67200,6693456,0,64145.025,4.763,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,64800,6401527.2,0,64145.025,1.021,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,64700,5452269,0,64145.025,0.865,1
2026-07-11 09:34:41,2026-07-10T23:34:41.340Z,BTCUSDT,sell,near,67051.6,5394100.07,0,64145.025,4.531,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,global,52050,42450470.55,0,64145.025,-18.856,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,both,64050,32035119.9,120158.83,64145.025,-0.148,2
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,global,48000,28187136,0,64145.025,-25.170,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,both,64100,27412236.8,32993630.38,64145.025,-0.070,2
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,global,49000,26254445,0,64145.025,-23.611,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,near,63488,19571382.27,0,64145.025,-1.024,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,near,63588,19524313.87,0,64145.025,-0.868,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,near,63388,19204979.3,0,64145.025,-1.180,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,near,63288,19193794.78,0,64145.025,-1.336,1
2026-07-11 09:34:41,2026-07-10T23:34:41.341Z,BTCUSDT,buy,near,63558,19166868.27,0,64145.025,-0.915,1
