timestamp,eth_price,nq_price,yellow_count,funding_rate,oi_total,oi_h1_change,oi_h4_change,vol_h1_change,ls_long_pct,ls_short_pct,liq_total_1h,liq_long_pct,liq_total_4h,max_pain,max_pain_dist,pc_ratio,bias_score
2026-04-11T02:51:14.156Z,2246.11,25333.00,0,-0.005272,32.16,0.65,0.04,-0.49,50.0,50.0,0.626,42.6,1.419,2600,-354,0.465,2
2026-04-11T02:52:17.141Z,2246.11,25333.00,0,-0.005272,32.18,0.69,0.06,-0.56,49.4,50.6,0.626,42.6,1.417,2600,-354,0.465,2
2026-04-11T02:53:30.100Z,2245.29,25333.00,2,-0.005301,32.17,0.7,0.09,-0.64,49.9,50.1,0.626,42.6,1.417,2600,-355,0.465,2
2026-04-11T02:54:43.050Z,2245.29,25333.00,1,-0.005309,32.17,0.7,0.06,-0.72,49.8,50.2,0.626,42.6,1.417,2600,-355,0.465,2
2026-04-11T02:55:56.230Z,2245.65,25333.00,0,-0.00537,32.18,0.7,0.1,-0.7,49.8,50.2,0.626,42.6,1.417,2600,-354,0.465,2
2026-04-11T02:57:04.270Z,2246.31,25333.00,0,-0.005393,32.18,0.69,0.11,-0.68,49.7,50.3,0.626,42.6,1.417,2600,-354,0.465,2
2026-04-11T02:58:07.079Z,2246.90,25333.00,2,-0.005364,32.19,0.72,0.18,-0.6,49.7,50.3,0.629,42.5,1.420,2600,-353,0.465,2
2026-04-11T02:59:15.180Z,2246.91,25333.00,0,-0.005364,32.19,0.71,0.13,-0.54,49.8,50.2,0.629,42.5,1.420,2600,-353,0.465,2
2026-04-11T03:00:18.170Z,2246.96,25333.00,0,-0.00532,32.20,0.78,0.22,-0.24,51.1,48.9,0.629,42.5,1.420,2600,-353,0.465,2
2026-04-11T03:01:31.235Z,2247.72,25333.00,1,-0.005297,32.21,0.75,0.25,-0.35,50.7,49.3,0.629,42.4,1.415,2600,-352,0.465,2
2026-04-11T03:02:39.343Z,2247.72,25333.00,1,-0.005279,32.21,0.79,0.32,-0.31,51.3,48.7,0.635,43.0,1.420,2600,-352,0.465,2
2026-04-11T03:03:41.768Z,2247.72,25333.00,0,-0.005327,32.20,0.78,0.29,-0.36,51.0,49.0,0.635,43.0,1.420,2600,-352,0.465,2
2026-04-11T03:04:54.753Z,2247.75,25333.00,0,-0.005373,32.22,0.81,0.3,-0.34,51.0,49.0,0.635,43.0,1.420,2600,-352,0.465,2
2026-04-11T03:06:07.960Z,2247.75,25333.00,0,-0.005373,32.22,0.81,0.32,-0.32,50.9,49.1,0.634,42.9,1.420,2600,-352,0.465,2
2026-04-11T03:07:16.076Z,2247.75,25333.00,0,-0.005431,32.22,0.76,0.32,-0.32,50.8,49.2,0.634,42.9,1.420,2600,-352,0.465,2
2026-04-11T03:08:18.799Z,2247.75,25333.00,0,-0.005478,32.22,0.72,0.3,-0.34,50.8,49.2,0.634,42.9,1.421,2600,-352,0.465,2
2026-04-11T03:09:21.614Z,2247.63,25333.00,0,-0.005518,32.22,0.65,0.27,-0.35,50.7,49.3,0.634,42.9,1.421,2600,-352,0.465,2
2026-04-11T03:10:29.772Z,2247.46,25333.00,0,-0.005518,32.22,0.65,0.32,-0.42,49.1,50.9,0.633,43.0,1.421,2600,-353,0.465,2
2026-04-11T03:11:42.954Z,2248.67,25333.00,1,-0.005558,32.25,0.75,0.48,-0.42,49.7,50.3,0.633,43.0,1.420,2600,-351,0.465,2
2026-04-11T03:12:51.055Z,2249.40,25333.00,1,-0.005558,32.26,0.76,0.5,-0.38,50.2,49.8,0.599,45.5,1.421,2600,-351,0.465,2
2026-04-11T03:13:53.872Z,2249.79,25333.00,1,-0.005451,32.26,0.74,0.49,-0.37,50.0,50.0,0.620,43.9,1.443,2600,-350,0.465,2
2026-04-11T03:15:06.994Z,2249.79,25333.00,1,-0.005386,32.25,0.68,0.38,-0.38,50.5,49.5,0.618,44.0,1.443,2050,200,0.654,1
2026-04-11T03:16:14.997Z,2249.59,25333.00,0,-0.005409,32.24,0.65,0.38,-0.43,50.6,49.4,0.618,44.0,1.443,2600,-350,0.465,2
2026-04-11T03:17:17.523Z,2249.59,25333.00,0,-0.005409,32.25,0.66,0.38,-0.43,51.1,48.9,0.621,43.9,1.446,2600,-350,0.465,2
2026-04-11T03:18:30.674Z,2249.59,25333.00,1,-0.005494,32.25,0.58,0.4,-0.44,49.9,50.1,0.614,44.4,1.446,2600,-350,0.465,2
2026-04-11T03:19:43.815Z,2249.59,25333.00,0,-0.005515,32.25,0.51,0.42,-0.51,49.9,50.1,0.607,44.9,1.446,2600,-350,0.465,2
2026-04-11T03:20:51.920Z,2249.59,25333.00,0,-0.005596,32.26,0.54,0.48,-0.56,49.4,50.6,0.592,46.1,1.445,2600,-350,0.465,2
2026-04-11T03:21:55.091Z,2249.58,25333.00,1,-0.00561,32.26,0.46,0.48,-0.61,49.5,50.5,0.592,46.1,1.445,2600,-350,0.465,2
2026-04-11T03:23:02.964Z,2249.57,25333.00,0,-0.005614,32.26,0.45,0.57,-0.62,49.7,50.3,0.592,46.1,1.445,2600,-350,0.465,2
2026-04-11T03:24:05.638Z,2249.57,25333.00,0,-0.005614,32.26,0.44,0.59,-0.65,49.7,50.3,0.592,46.1,1.445,2600,-350,0.465,2
2026-04-11T03:25:08.463Z,2248.95,25333.00,0,-0.005633,32.25,0.42,0.56,-0.68,49.4,50.6,0.592,46.1,1.445,2600,-351,0.465,2
2026-04-11T03:26:16.409Z,2248.64,25333.00,0,-0.005658,32.25,0.38,0.51,-0.69,49.5,50.5,0.589,46.3,1.445,2600,-351,0.465,2
2026-04-11T03:27:19.131Z,2248.58,25333.00,0,-0.005658,32.25,0.34,0.5,-0.74,48.8,51.2,0.527,51.7,1.445,2600,-351,0.465,2
2026-04-11T03:28:32.172Z,2248.27,25333.00,0,-0.005704,32.26,0.34,0.53,-0.77,48.8,51.2,0.499,54.6,1.445,2600,-352,0.465,2
2026-04-12T21:28:06.735Z,2209.12,25281.25,0,-0.003434,30.47,0.24,-0.77,-0.06,56.1,43.9,2.369,9.1,6.503,2600,-391,0.466,0
2026-04-12T21:29:14.732Z,2208.89,25281.25,0,-0.003434,30.47,0.24,-0.79,-0.03,56.2,43.8,2.369,9.1,6.489,2100,109,0.655,-1
2026-04-12T21:30:17.524Z,2208.89,25281.25,0,-0.003424,30.47,0.27,-0.8,-0.01,56.0,44.0,2.369,9.1,6.480,2600,-391,0.466,0
2026-04-12T21:31:20.299Z,2208.61,25281.25,1,-0.00341,30.47,0.25,-0.83,0.04,55.8,44.2,2.374,9.4,6.244,2600,-391,0.466,0
2026-04-12T21:32:28.121Z,2208.61,25281.25,0,-0.003378,30.47,0.25,-0.89,0.19,55.9,44.1,2.374,9.4,6.229,2600,-391,0.466,0
2026-04-12T21:33:30.908Z,2207.66,25281.25,1,-0.003378,30.45,0.18,-0.88,0.43,55.6,44.4,2.374,9.4,6.090,2600,-392,0.466,0
2026-04-12T21:34:38.869Z,2207.03,25281.25,1,-0.003374,30.43,0.15,-0.95,0.57,55.4,44.6,2.345,9.5,6.017,2600,-393,0.466,0
2026-04-12T21:35:41.563Z,2205.92,25281.25,2,-0.003424,30.41,0.01,-1.04,0.7,54.6,45.4,2.407,11.8,6.041,2600,-394,0.466,3
2026-04-12T21:36:55.671Z,2205.92,25281.25,1,-0.003469,30.43,0.06,-0.95,0.89,54.9,45.1,2.399,11.8,6.018,2600,-394,0.466,3
2026-04-12T21:38:03.486Z,2205.92,25281.25,1,-0.003441,30.44,0.06,-0.93,0.98,54.1,45.9,2.398,11.8,6.005,2100,106,0.655,2
2026-04-12T21:39:06.480Z,2208.06,25281.25,2,-0.003378,30.48,0.21,-0.74,1.07,54.7,45.3,2.398,11.8,6.003,2600,-392,0.466,3
2026-04-12T21:40:14.452Z,2210.11,25281.25,2,-0.003378,30.51,0.31,-0.66,1.15,54.7,45.3,2.399,11.8,5.996,2600,-390,0.466,3
2026-04-12T21:41:17.288Z,2210.85,25281.25,2,-0.003256,30.53,0.2,-0.58,1.01,54.1,45.9,1.976,14.3,6.000,2600,-389,0.466,3
2026-04-12T21:42:19.871Z,2210.79,25281.25,1,-0.003188,30.53,0.17,-0.57,1,54.3,45.7,1.975,14.3,6.001,2100,111,0.655,2
2026-04-12T21:43:27.834Z,2210.73,25281.25,1,-0.003188,30.54,0.26,-0.58,0.81,53.6,46.4,1.791,15.8,6.000,2600,-389,0.466,3
2026-04-12T21:44:30.504Z,2210.73,25281.25,2,-0.003179,30.54,-0.04,-0.56,-0.02,49.2,50.8,0.634,44.5,6.000,2600,-389,0.466,2
2026-04-12T21:45:38.460Z,2210.51,25281.25,0,-0.003143,30.53,0.07,-0.57,-0.18,49.0,51.0,0.634,44.5,6.000,2600,-389,0.466,2
2026-04-12T21:46:41.141Z,2210.51,25281.25,0,-0.00317,30.53,0.17,-0.6,-0.37,49.6,50.4,0.633,44.5,6.000,2600,-389,0.466,2
2026-04-12T21:47:45.897Z,2210.51,25281.25,0,-0.003138,30.52,0.25,-0.64,-0.48,50.2,49.8,0.633,44.5,6.000,2600,-389,0.466,2
2026-04-12T21:48:53.827Z,2207.88,25281.25,1,-0.003103,30.48,0.24,-0.64,-0.54,50.4,49.6,0.629,44.2,5.999,2600,-392,0.466,2
2026-04-12T21:49:56.459Z,2207.86,25281.25,1,-0.003103,30.47,0.21,-0.77,-0.51,50.6,49.4,0.629,44.2,5.999,2600,-392,0.466,2
2026-04-12T21:51:04.414Z,2207.86,25281.25,1,-0.003115,30.46,0.16,-0.86,-0.46,50.5,49.5,0.629,44.2,5.998,2600,-392,0.466,2
2026-04-12T21:52:07.116Z,2207.86,25281.25,2,-0.003123,30.46,0,-0.97,-0.42,49.9,50.1,0.629,44.2,5.636,2600,-392,0.466,2
2026-04-12T21:53:15.051Z,2207.87,25281.25,1,-0.003136,30.47,0,-0.88,-0.43,49.6,50.4,0.630,44.2,5.137,2600,-392,0.466,2
2026-04-12T21:54:17.768Z,2208.15,25281.25,0,-0.003136,30.47,0,-0.96,-0.41,49.9,50.1,0.630,44.2,5.137,2600,-392,0.466,2
2026-04-12T21:55:30.932Z,2208.00,25281.25,0,-0.003088,30.46,-0.03,-0.88,-0.45,49.5,50.5,0.630,44.2,5.137,2600,-392,0.466,2
2026-04-12T21:56:38.789Z,2208.00,25281.25,0,-0.003086,30.47,0.04,-0.8,-0.48,49.6,50.4,0.630,44.2,5.137,2600,-392,0.466,2
2026-04-12T21:57:42.594Z,2208.00,25281.25,0,-0.003083,30.47,0.06,-0.93,-0.48,49.7,50.3,0.630,44.2,5.137,2600,-392,0.466,2
2026-04-12T21:58:55.519Z,2208.09,25281.25,1,-0.003049,30.47,-0.12,-0.88,-0.57,48.6,51.4,0.629,44.1,5.134,2600,-392,0.466,2
2026-04-12T22:00:03.966Z,2210.33,25281.25,2,-0.003025,30.50,-0.31,-0.74,-0.66,46.9,53.1,0.629,44.1,5.133,2600,-390,0.466,2
2026-04-12T22:06:05.403Z,2189.56,25281.25,2,-0.003231,30.07,-1.86,-2.29,1.06,43.9,56.1,3.155,92.3,7.229,2600,-410,0.466,4
2026-04-12T22:07:54.240Z,2192.78,25281.25,2,-0.003226,30.16,-1.51,-1.95,1.46,44.9,55.1,3.388,86.0,6.835,2600,-407,0.466,2
2026-04-12T22:10:29.417Z,2195.01,25281.25,2,-0.002928,30.18,-1.19,-1.75,1.69,45.9,54.1,3.331,87.1,6.652,2600,-405,0.466,2
2026-04-12T22:11:32.129Z,2193.91,25281.25,1,-0.002928,30.20,-1.13,-1.69,1.77,45.7,54.3,3.331,87.1,6.642,2600,-406,0.466,1
2026-04-12T22:12:40.171Z,2192.48,25281.25,1,-0.00278,30.14,-1.22,-1.92,1.85,46.0,54.0,3.341,87.2,6.627,2600,-408,0.466,1
2026-04-12T22:13:42.946Z,2195.29,25281.25,3,-0.002758,30.18,-1.07,-1.83,2.06,47.2,52.8,3.278,87.5,6.627,2600,-405,0.466,1
2026-04-12T22:14:55.865Z,2195.34,25281.25,2,-0.002815,30.18,-1,-1.82,2.16,46.6,53.4,3.267,87.5,6.626,2600,-405,0.466,1
2026-04-12T22:16:03.894Z,2194.89,25281.25,2,-0.002801,30.18,-0.91,-1.84,2.28,47.3,52.7,3.236,88.3,6.626,2600,-405,0.466,1
2026-04-12T22:20:20.556Z,2189.30,24992.50,0,-0.002814,30.09,-1.42,-2.01,2.31,48.1,51.9,3.261,89.1,6.657,2600,-411,0.466,1
2026-04-12T22:21:28.537Z,2190.21,24995.25,0,-0.002823,30.10,-1.32,-1.99,2.41,47.5,52.5,3.271,89.1,6.665,2600,-410,0.466,1
2026-04-12T22:22:41.619Z,2191.65,25018.50,2,-0.002823,30.13,-1.25,-1.85,2.48,48.2,51.8,3.255,89.6,6.635,2600,-408,0.466,1
2026-04-12T22:23:54.635Z,2193.28,24995.75,1,-0.002723,30.15,-1.16,-1.75,2.56,48.4,51.6,3.254,89.6,6.616,2600,-407,0.466,1
2026-04-12T22:25:07.637Z,2193.18,24996.75,2,-0.002723,30.16,-1.14,-1.74,2.73,48.4,51.6,3.029,91.6,6.615,2100,93,0.655,2
2026-04-12T22:26:15.488Z,2192.33,24989.00,0,-0.002604,30.14,-1.13,-1.78,2.72,48.6,51.4,3.022,91.8,6.615,2600,-408,0.466,3
2026-04-12T22:27:18.061Z,2188.29,24990.75,2,-0.002642,30.10,-1.26,-1.91,2.69,47.8,52.2,3.029,91.8,6.623,2600,-412,0.466,3
2026-04-12T22:28:01.023Z,2189.53,24990.75,0,-0.00266,30.07,-1.36,-2.01,2.97,48.2,51.8,3.073,91.9,6.666,2600,-410,0.466,3
2026-04-12T22:29:08.945Z,2187.89,24985.75,0,-0.00266,30.03,-1.45,-2.17,3.02,48.7,51.3,3.078,91.9,6.671,2600,-412,0.466,3
2026-04-12T22:30:01.812Z,2187.60,0.00,0,-0.00263,30.03,-1.43,-2.16,3.05,48.8,51.2,3.081,91.9,6.674,2600,-412,0.466,3
2026-04-12T22:31:04.674Z,2185.27,0.00,0,-0.002597,30.01,-1.53,-2.23,3.07,48.1,51.9,3.161,92.1,6.754,2600,-415,0.466,3
2026-04-12T22:32:07.359Z,2185.66,0.00,0,-0.002597,30.00,-1.52,-2.3,3.2,48.6,51.4,3.297,92.4,6.896,2600,-414,0.466,3
2026-04-12T22:33:15.242Z,2186.65,0.00,2,-0.002655,30.01,-1.44,-2.27,3.26,48.4,51.6,3.297,92.4,6.896,2600,-413,0.466,3
2026-04-12T22:34:17.838Z,2188.73,0.00,1,-0.002659,30.05,-1.25,-2.16,3.34,48.7,51.3,3.298,92.4,6.897,2600,-411,0.466,3
2026-04-12T22:35:20.502Z,2190.25,24953.75,1,-0.002544,30.07,-1.11,-2.09,3.41,48.8,51.2,3.237,92.2,6.897,2600,-410,0.466,3
2026-04-12T22:41:41.907Z,2198.32,24951.75,3,-0.002121,30.16,-1.22,-1.99,3.12,50.2,49.8,3.467,86.1,7.091,2600,-402,0.466,1
2026-04-12T22:42:54.636Z,2196.54,24945.00,1,-0.002106,30.14,-1.28,-2.02,3.07,49.8,50.2,3.467,86.1,7.070,2600,-403,0.466,1
2026-04-12T22:44:07.611Z,2196.39,24945.00,1,-0.002097,30.14,-1.29,-1.7,3.07,50.2,49.8,3.467,86.1,7.070,2600,-404,0.466,1
2026-04-12T22:45:15.502Z,2195.87,24942.25,2,-0.002087,30.14,-1.24,-1.71,3.1,50.1,49.9,3.467,86.1,7.070,2600,-404,0.466,1
2026-04-12T22:46:18.192Z,2195.87,24943.75,0,-0.002087,30.14,-1.23,-1.72,3.09,50.2,49.8,3.467,86.1,7.070,2600,-404,0.466,1
2026-04-12T22:47:31.019Z,2196.83,24947.75,1,-0.00208,30.17,-1.15,-1.63,3.12,50.2,49.8,3.473,86.0,7.070,2600,-403,0.466,1
2026-04-12T22:48:38.881Z,2196.63,24946.00,0,-0.002047,30.13,-1.24,-1.67,3.13,50.1,49.9,3.473,86.0,7.066,2600,-403,0.466,1
2026-04-12T22:49:41.524Z,2195.29,24941.75,2,-0.001954,30.11,-1.21,-1.68,3.13,50.1,49.9,3.475,86.0,7.068,2600,-405,0.466,1
2026-04-12T22:50:54.507Z,2194.15,24942.00,1,-0.001995,30.10,-1.2,-1.68,3.18,50.2,49.8,3.480,86.0,7.072,2600,-406,0.466,1
2026-04-12T22:51:57.183Z,2196.82,24940.50,2,-0.002136,30.15,-1.01,-1.53,3.24,50.5,49.5,3.480,86.0,7.072,2600,-403,0.466,1
2026-04-12T22:53:04.931Z,2196.82,24950.50,1,-0.002136,30.15,-1.03,-1.51,3.21,50.1,49.9,3.481,86.0,7.073,2600,-403,0.466,1
2026-04-12T22:54:07.839Z,2196.75,24949.50,1,-0.002059,30.13,-1.08,-1.58,3.17,50.3,49.7,3.481,86.0,7.073,2600,-403,0.466,1
2026-04-12T22:55:15.683Z,2196.75,24949.75,0,-0.002004,30.14,-1.06,-1.57,3.18,50.3,49.7,3.481,86.0,7.073,2600,-403,0.466,1
2026-04-12T22:56:18.360Z,2196.75,24948.00,1,-0.001996,30.15,-1.03,-1.49,3.19,50.2,49.8,3.481,86.0,7.071,2600,-403,0.466,1
2026-04-12T22:57:31.245Z,2196.75,24948.25,0,-0.001996,30.13,-1.1,-1.58,3.14,50.2,49.8,3.481,86.0,7.071,2600,-403,0.466,1
2026-04-12T22:58:39.112Z,2197.09,24946.00,1,-0.001945,30.14,-1.07,-1.56,3.11,50.4,49.6,3.481,86.0,7.071,2600,-403,0.466,1
2026-04-12T22:59:41.828Z,2198.24,24959.25,1,-0.001961,30.18,-1.01,-1.41,3.14,50.4,49.6,3.481,86.0,7.071,2100,98,0.656,0
2026-04-12T23:00:54.797Z,2196.63,24956.75,0,-0.001882,30.14,-1.21,-1.54,3.09,50.1,49.9,3.472,86.1,7.071,2100,97,0.656,0
2026-04-12T23:02:07.997Z,2192.19,24943.00,2,-0.001847,30.08,-0.24,-1.74,2.52,52.7,47.3,1.575,69.4,7.071,2600,-408,0.466,2
2026-04-12T23:03:15.864Z,2192.03,24935.25,2,-0.001872,30.07,-0.13,-1.78,2.28,52.9,47.1,1.033,53.6,7.074,2600,-408,0.466,2
2026-04-12T23:05:05.996Z,2192.75,24937.75,2,-0.001828,30.07,0.08,-1.77,1.69,53.6,46.4,0.848,43.5,7.073,2100,93,0.656,1
2026-04-12T23:06:08.724Z,2192.75,24936.25,1,-0.001729,30.08,-0.01,-1.79,1.19,53.4,46.6,0.840,42.9,7.072,2600,-407,0.466,2
2026-04-12T23:07:16.482Z,2192.23,24938.50,1,-0.001729,30.08,-0.28,-1.85,0.68,52.6,47.4,0.607,59.4,7.072,2600,-408,0.466,2
2026-04-12T23:08:19.192Z,2191.49,24936.50,2,-0.001623,30.05,-0.26,-1.85,0.45,53.1,46.9,0.607,59.4,7.072,2600,-409,0.466,2
2026-04-12T23:09:32.081Z,2190.69,24943.00,2,-0.001523,30.06,-0.39,-1.84,0.19,53.4,46.6,0.629,60.8,7.093,2600,-409,0.466,2
2026-04-12T23:10:39.921Z,2191.96,24942.50,1,-0.001548,30.08,-0.32,-1.75,-0.06,53.4,46.6,0.629,60.8,7.093,2600,-408,0.466,2
2026-04-12T23:11:42.454Z,2191.96,24944.00,0,-0.001548,30.08,-0.42,-1.86,-0.19,53.5,46.5,0.629,60.8,7.093,2600,-408,0.466,2
2026-04-12T23:12:55.356Z,2189.47,24948.75,2,-0.001386,30.06,-0.19,-1.93,-0.29,53.4,46.6,0.619,60.2,7.092,2600,-411,0.466,2
2026-04-12T23:14:03.221Z,2189.02,24946.00,1,-0.001386,30.02,-0.46,-2,-0.43,53.3,46.7,0.623,60.4,7.049,2600,-411,0.466,2
2026-04-12T23:15:05.932Z,2189.34,24946.25,1,-0.001436,30.03,-0.51,-1.9,-0.67,52.4,47.6,0.623,60.4,7.049,2100,89,0.656,1
2026-04-12T23:16:18.846Z,2189.24,24951.50,1,-0.001528,30.03,-0.42,-1.91,-0.78,52.4,47.6,0.622,60.4,7.049,2600,-411,0.466,2
2026-04-12T23:17:26.717Z,2188.29,24945.75,1,-0.001607,30.02,-0.44,-1.9,-0.82,52.1,47.9,0.619,60.2,6.976,2600,-412,0.466,2
2026-04-12T23:18:29.412Z,2188.29,24938.25,1,-0.001607,29.99,-0.45,-2.01,-0.82,52.5,47.5,0.724,66.0,7.081,2600,-412,0.466,2
2026-04-12T23:19:31.988Z,2188.29,24941.25,1,-0.001709,30.00,-0.28,-1.98,-0.81,52.5,47.5,0.704,65.0,7.089,2600,-412,0.466,2
2026-04-12T23:20:39.624Z,2190.28,24943.25,1,-0.001708,30.03,-0.18,-1.85,-0.88,52.2,47.8,0.685,64.0,7.089,2600,-410,0.466,2
2026-04-12T23:21:42.265Z,2189.68,24939.25,0,-0.001708,30.02,-0.26,-1.88,-0.97,51.7,48.3,0.675,63.5,7.089,2100,90,0.656,1
2026-04-12T23:22:55.245Z,2189.34,24936.75,0,-0.001674,30.03,-0.33,-1.92,-1.01,51.8,48.2,0.675,63.5,7.089,2600,-411,0.466,2
2026-04-12T23:24:08.120Z,2189.34,24939.00,0,-0.001667,30.03,-0.45,-1.94,-1.04,51.2,48.8,0.675,63.5,7.089,2600,-411,0.466,2
2026-04-12T23:25:21.011Z,2189.31,24938.00,0,-0.001667,30.02,-0.41,-1.94,-1.04,51.8,48.2,0.675,63.5,7.089,2600,-411,0.466,2
2026-04-12T23:26:28.884Z,2189.86,24940.00,0,-0.001633,30.03,-0.33,-1.89,-1.01,51.6,48.4,0.676,63.4,7.090,2100,90,0.655,1
2026-04-12T23:27:41.864Z,2191.06,24944.25,1,-0.00157,30.07,-0.05,-1.78,-0.96,52.2,47.8,0.622,60.2,7.090,2600,-409,0.466,2
2026-04-12T23:28:55.770Z,2191.06,24941.50,1,-0.001476,30.04,0,-1.88,-1.25,52.9,47.1,0.621,60.2,7.090,2600,-409,0.466,2
2026-04-12T23:30:03.854Z,2191.20,24945.00,1,-0.001452,30.05,0.08,-1.86,-1.3,52.8,47.2,0.644,61.6,7.117,2600,-409,0.466,2
2026-04-12T23:31:06.422Z,2189.49,24939.00,1,-0.001441,30.03,0.09,-1.93,-1.41,53.7,46.3,0.585,53.9,7.214,2600,-411,0.466,2
2026-04-12T23:32:19.291Z,2187.49,24935.50,1,-0.001441,30.00,0,-2.03,-1.45,53.7,46.3,0.643,58.0,7.338,2600,-413,0.466,2
2026-04-12T23:33:26.962Z,2187.49,24937.00,1,-0.001452,29.99,-0.07,-2.07,-1.49,53.5,46.5,0.643,58.0,7.338,2600,-413,0.466,2
2026-04-12T23:34:29.573Z,2187.49,24937.00,1,-0.001443,30.00,-0.17,-2.06,-1.55,53.1,46.9,0.642,58.2,7.338,2600,-413,0.466,2
2026-04-12T23:35:32.257Z,2187.49,24932.75,0,-0.001443,30.01,-0.22,-2.06,-1.6,53.2,46.8,0.642,58.2,7.338,2600,-413,0.466,2
2026-04-12T23:36:39.956Z,2187.50,24933.00,1,-0.001426,30.02,-0.33,-1.98,-1.7,51.6,48.4,0.639,58.5,7.338,2600,-413,0.466,2
2026-04-12T23:37:42.481Z,2188.20,24932.25,1,-0.001368,30.02,-0.31,-1.93,-1.65,51.0,49.0,0.561,66.6,7.338,2600,-412,0.466,2
2026-04-12T23:38:50.259Z,2188.16,24930.75,0,-0.001335,30.02,-0.28,-1.77,-1.51,50.9,49.1,0.526,71.0,7.338,2100,88,0.656,0
2026-04-12T23:39:52.889Z,2188.90,24932.50,1,-0.001307,30.03,-0.46,-1.67,-1.44,49.3,50.7,0.481,77.6,7.338,2600,-411,0.466,1
2026-04-12T23:41:05.821Z,2189.49,24937.00,2,-0.001263,30.03,-0.51,-1.66,-1.45,48.7,51.3,0.410,91.1,7.341,2600,-411,0.466,3
2026-04-12T23:42:18.712Z,2189.49,24934.25,1,-0.001263,30.04,-0.33,-1.64,-1.36,48.5,51.5,0.409,91.1,7.341,2600,-411,0.466,3
2026-04-12T23:43:26.507Z,2188.99,24934.75,1,-0.001186,30.03,-0.35,-1.67,-1.31,48.6,51.4,0.409,91.1,7.341,2600,-411,0.466,3
2026-04-12T23:44:34.293Z,2188.41,24931.75,0,-0.001119,30.00,-0.44,-1.77,-1.28,48.4,51.6,0.410,91.2,7.341,2600,-412,0.466,3
2026-04-12T23:45:42.134Z,2189.24,24936.00,0,-0.001119,30.04,-0.34,-1.62,-1.24,49.0,51.0,0.410,91.2,7.341,2600,-411,0.466,3
2026-04-12T23:46:55.097Z,2189.24,24932.25,0,-0.001081,30.03,-0.37,-1.63,-1.24,48.2,51.8,0.410,91.2,7.341,2600,-411,0.466,3
2026-04-12T23:48:08.049Z,2187.45,24927.75,1,-0.001068,30.00,-0.5,-1.72,-1.27,48.0,52.0,0.403,92.6,7.341,2600,-413,0.466,3
2026-04-12T23:49:15.792Z,2187.07,24926.25,1,-0.001068,29.98,-0.43,-1.79,-1.23,48.7,51.3,0.428,92.9,7.365,2100,87,0.656,2
2026-04-12T23:50:18.534Z,2187.07,24926.75,1,-0.001131,29.97,-0.4,-1.72,-1.22,48.7,51.3,0.451,89.8,7.394,2600,-413,0.466,1
2026-04-12T23:51:21.084Z,2188.60,24934.50,2,-0.001198,29.99,-0.4,-1.58,-1.2,48.7,51.3,0.451,89.8,7.394,2600,-411,0.466,1
2026-04-12T23:52:28.821Z,2191.13,24945.25,2,-0.001198,30.03,-0.43,-1.34,-1.22,48.4,51.6,0.464,88.8,7.400,2600,-409,0.466,1
2026-04-12T23:53:43.014Z,2191.87,24971.00,2,-0.001194,30.05,-0.31,-1.25,-1.12,48.2,51.8,0.519,84.3,7.455,2600,-408,0.466,1
2026-04-12T23:54:50.726Z,2191.49,24970.25,1,-0.001067,30.02,-0.39,-1.42,-1.08,48.2,51.8,0.519,84.3,7.455,2600,-409,0.466,1
2026-04-12T23:55:53.398Z,2191.49,24970.50,1,-0.001067,30.03,-0.35,-1.42,-1.03,48.7,51.3,0.519,84.3,7.455,2600,-409,0.466,1
2026-04-12T23:57:06.201Z,2192.36,24977.00,1,-0.001112,30.04,-0.3,-1.34,-0.94,48.5,51.5,0.519,84.3,7.455,2600,-408,0.466,1
2026-04-12T23:58:19.089Z,2191.44,24974.25,2,-0.001042,30.01,-0.41,-1.43,-0.94,48.6,51.4,0.519,84.3,7.455,2600,-409,0.466,1
2026-04-12T23:59:26.978Z,2191.44,24982.00,1,-0.001042,30.03,-0.43,-1.37,-0.92,48.2,51.8,0.519,84.3,7.455,2600,-409,0.466,1
2026-04-13T00:00:29.795Z,2188.76,24984.00,1,-0.000986,30.01,-0.51,-1.42,-1.59,46.9,53.1,0.519,84.3,7.455,2600,-411,0.466,0
2026-04-13T00:01:42.705Z,2188.14,24964.75,1,-0.000986,29.98,-0.47,-1.56,-0.97,48.2,51.8,0.521,84.4,7.457,2600,-412,0.466,0
2026-04-13T00:02:50.513Z,2188.14,24952.00,1,-0.001054,29.98,-0.3,-1.56,-0.94,48.5,51.5,0.522,84.2,7.457,2600,-412,0.466,1
2026-04-13T00:03:53.135Z,2188.25,24957.50,1,-0.001041,29.98,-0.3,-1.54,-0.99,48.2,51.8,0.532,84.2,7.462,2100,88,0.656,0
2026-04-13T00:05:05.956Z,2189.55,24959.00,0,-0.000985,30.01,-0.22,-1.46,-0.96,48.6,51.4,0.534,84.3,7.464,2600,-410,0.466,0
2026-04-13T00:06:08.548Z,2191.20,24971.00,1,-0.000985,30.04,-0.14,-1.36,-0.77,48.9,51.1,0.534,84.3,7.464,2600,-409,0.466,0
2026-04-13T00:07:16.222Z,2191.53,24971.00,1,-0.000943,30.03,-0.11,-1.33,-0.58,48.8,51.2,0.534,84.3,7.464,2600,-408,0.466,0
