qld_time,timestamp,spot,net_gex_usd_1pct,zero_gamma,call_wall,put_wall,n_strikes
2026-07-05 11:20:01,2026-07-05T01:20:01.763Z,1763.02,7446331,1712.49,1800,1600,609
2026-07-05 11:35:01,2026-07-05T01:35:01.731Z,1761.41,7322235,1715.84,1800,1600,609
2026-07-05 11:50:01,2026-07-05T01:50:01.760Z,1763.36,7689575,1716.55,1800,1600,609
2026-07-05 12:05:01,2026-07-05T02:05:01.780Z,1763.52,7686055,1717.01,1800,1600,609
2026-07-05 12:20:01,2026-07-05T02:20:01.773Z,1761.18,7361246,1719.01,1800,1600,609
2026-07-05 12:35:01,2026-07-05T02:35:01.791Z,1763.95,7797013,1721.30,1800,1600,609
2026-07-05 12:50:01,2026-07-05T02:50:01.793Z,1757.54,6686914,1724.82,1800,1600,609
2026-07-05 13:05:01,2026-07-05T03:05:01.778Z,1760.09,7215566,1725.65,1800,1600,609
2026-07-05 13:20:01,2026-07-05T03:20:01.789Z,1760.41,7296182,1726.49,1800,1600,609
2026-07-05 13:35:01,2026-07-05T03:35:01.764Z,1758.24,6945604,1727.42,1800,1600,609
2026-07-05 13:50:01,2026-07-05T03:50:01.784Z,1760.70,7349004,1728.04,1800,1600,609
2026-07-05 14:05:01,2026-07-05T04:05:01.770Z,1760.10,7302758,1728.51,1800,1600,609
2026-07-05 14:20:01,2026-07-05T04:20:01.781Z,1764.83,8043264,1729.64,1800,1600,609
2026-07-05 14:35:01,2026-07-05T04:35:01.748Z,1768.60,8703180,1729.75,1800,1600,609
2026-07-05 14:50:01,2026-07-05T04:50:01.770Z,1767.78,8554437,1730.28,1800,1600,609
2026-07-05 15:05:01,2026-07-05T05:05:01.787Z,1764.90,8063627,1730.72,1800,1600,609
2026-07-05 15:20:01,2026-07-05T05:20:01.814Z,1764.70,8029954,1731.14,1800,1600,609
2026-07-05 15:35:01,2026-07-05T05:35:01.766Z,1764.21,7902998,1731.63,1800,1600,610
2026-07-05 15:50:01,2026-07-05T05:50:01.865Z,1761.93,7569084,1732.10,1800,1600,610
2026-07-05 16:05:01,2026-07-05T06:05:01.802Z,1762.44,7584105,1732.47,1800,1600,610
2026-07-05 16:20:01,2026-07-05T06:20:01.817Z,1762.95,7604383,1732.82,1800,1600,610
2026-07-05 16:35:01,2026-07-05T06:35:01.779Z,1766.38,7986179,1733.08,1800,1600,610
2026-07-05 16:50:01,2026-07-05T06:50:01.813Z,1763.77,7478105,1733.37,1800,1600,610
2026-07-05 17:05:01,2026-07-05T07:05:01.782Z,1763.20,7236930,1733.49,1800,1600,610
2026-07-05 17:20:01,2026-07-05T07:20:01.787Z,1762.11,6865238,1733.44,1800,1600,610
2026-07-05 17:35:01,2026-07-05T07:35:01.798Z,1764.20,6726501,1732.80,1800,1600,610
2026-07-05 17:50:01,2026-07-05T07:50:01.765Z,1765.25,6547198,1731.71,1800,1600,610
2026-07-05 18:05:01,2026-07-05T08:05:01.809Z,1768.24,6709626,1676.36,1800,1600,576
2026-07-05 18:20:01,2026-07-05T08:20:01.821Z,1766.82,6523930,1676.57,1800,1600,577
2026-07-05 18:35:01,2026-07-05T08:35:01.801Z,1766.92,6368138,1678.81,1800,1600,578
2026-07-05 18:50:01,2026-07-05T08:50:01.760Z,1768.19,6454673,1678.74,1800,1600,579
2026-07-05 19:05:01,2026-07-05T09:05:01.793Z,1765.03,6193468,1680.11,1800,1600,581
2026-07-05 19:20:01,2026-07-05T09:20:01.875Z,1765.38,6222921,1680.05,1800,1600,582
2026-07-05 19:35:01,2026-07-05T09:35:01.800Z,1759.31,5820548,1680.25,1800,1600,583
2026-07-05 19:50:01,2026-07-05T09:50:01.793Z,1752.85,5351316,1680.03,1800,1600,583
2026-07-05 20:05:01,2026-07-05T10:05:01.820Z,1757.16,5667101,1680.46,1800,1600,583
2026-07-05 20:20:01,2026-07-05T10:20:01.809Z,1758.65,5791148,1680.86,1800,1600,585
2026-07-05 20:35:01,2026-07-05T10:35:01.825Z,1757.50,5700644,1680.99,1800,1600,585
2026-07-05 20:50:01,2026-07-05T10:50:01.811Z,1759.32,5835059,1680.92,1800,1600,586
2026-07-05 21:05:01,2026-07-05T11:05:01.797Z,1760.40,5907784,1681.46,1800,1600,587
2026-07-05 21:20:01,2026-07-05T11:20:01.789Z,1761.09,5962458,1681.62,1800,1600,587
2026-07-05 21:35:01,2026-07-05T11:35:01.835Z,1760.22,5908365,1681.63,1800,1600,587
2026-07-05 21:50:01,2026-07-05T11:50:01.822Z,1759.25,5827449,1681.66,1800,1600,587
2026-07-05 22:05:01,2026-07-05T12:05:01.884Z,1755.88,5595459,1681.51,1800,1600,587
2026-07-05 22:20:01,2026-07-05T12:20:01.798Z,1760.14,5869576,1682.00,1800,1600,587
2026-07-05 22:35:01,2026-07-05T12:35:01.791Z,1763.23,6081090,1682.17,1800,1600,587
2026-07-05 22:50:01,2026-07-05T12:50:01.815Z,1764.52,6194747,1681.64,1800,1600,587
2026-07-05 23:05:01,2026-07-05T13:05:01.805Z,1763.66,6098744,1681.38,1800,1600,587
2026-07-05 23:20:01,2026-07-05T13:20:01.829Z,1764.30,6132937,1681.64,1800,1600,587
2026-07-05 23:35:01,2026-07-05T13:35:01.782Z,1762.07,5941019,1681.78,1800,1600,587
2026-07-05 23:50:01,2026-07-05T13:50:01.837Z,1764.87,6296913,1681.94,1800,1600,587
2026-07-06 00:05:01,2026-07-05T14:05:01.896Z,1764.47,6301877,1682.35,1800,1600,587
2026-07-06 00:20:01,2026-07-05T14:20:01.804Z,1764.02,6263174,1682.35,1800,1600,587
2026-07-06 00:35:01,2026-07-05T14:35:01.828Z,1763.80,6248977,1682.25,1800,1600,588
2026-07-06 00:50:01,2026-07-05T14:50:01.817Z,1766.37,6479168,1682.42,1800,1600,588
2026-07-06 01:05:01,2026-07-05T15:05:01.837Z,1775.85,7265795,1682.43,1800,1600,590
2026-07-06 01:20:01,2026-07-05T15:20:01.802Z,1773.39,7054453,1682.46,1800,1600,590
2026-07-06 01:35:01,2026-07-05T15:35:01.852Z,1774.76,7158721,1682.37,1800,1600,590
2026-07-06 01:50:01,2026-07-05T15:50:01.845Z,1771.35,6875403,1682.37,1800,1600,590
2026-07-06 02:05:01,2026-07-05T16:05:01.827Z,1774.25,7115116,1682.38,1800,1600,590
2026-07-06 02:20:01,2026-07-05T16:20:01.874Z,1772.47,6957687,1682.40,1800,1600,590
2026-07-06 02:35:01,2026-07-05T16:35:01.914Z,1771.82,6897719,1682.33,1800,1600,590
2026-07-06 02:50:01,2026-07-05T16:50:01.850Z,1770.09,6742635,1682.82,1800,1600,590
2026-07-06 03:05:01,2026-07-05T17:05:01.824Z,1774.87,7091959,1683.85,1800,1500,591
2026-07-06 03:20:01,2026-07-05T17:20:01.876Z,1775.09,7112114,1684.07,1800,1500,591
2026-07-06 03:35:01,2026-07-05T17:35:01.874Z,1779.03,7412702,1685.86,1800,1500,591
2026-07-06 03:50:01,2026-07-05T17:50:01.842Z,1778.82,7390726,1685.92,1800,1500,591
2026-07-06 04:05:01,2026-07-05T18:05:01.846Z,1778.77,7389456,1686.00,1800,1500,591
2026-07-06 04:20:01,2026-07-05T18:20:01.906Z,1778.31,7341874,1686.05,1800,1500,591
2026-07-06 04:35:01,2026-07-05T18:35:01.878Z,1778.44,7359160,1685.88,1800,1500,591
2026-07-06 04:50:01,2026-07-05T18:50:01.899Z,1780.74,7507300,1685.97,1800,1500,592
2026-07-06 05:05:01,2026-07-05T19:05:01.868Z,1782.04,7618109,1686.04,1800,1500,592
2026-07-06 05:20:01,2026-07-05T19:20:01.914Z,1781.98,7610661,1686.52,1800,1500,592
2026-07-06 05:35:01,2026-07-05T19:35:01.897Z,1780.13,7465556,1686.54,1800,1500,592
2026-07-06 05:50:01,2026-07-05T19:50:01.945Z,1780.13,7469206,1686.62,1800,1500,592
2026-07-06 06:05:01,2026-07-05T20:05:01.893Z,1779.01,7372761,1686.64,1800,1500,592
2026-07-06 06:20:01,2026-07-05T20:20:01.937Z,1776.56,7163906,1686.64,1800,1500,592
2026-07-06 06:35:01,2026-07-05T20:35:01.904Z,1776.52,7199938,1686.48,1800,1500,592
2026-07-06 06:50:01,2026-07-05T20:50:01.985Z,1776.28,7199449,1686.42,1800,1500,592
2026-07-06 07:05:01,2026-07-05T21:05:01.919Z,1772.13,6797622,1687.03,1800,1600,592
2026-07-06 07:20:01,2026-07-05T21:20:01.890Z,1778.44,7409320,1686.91,1800,1500,592
2026-07-06 07:35:01,2026-07-05T21:35:01.960Z,1779.38,7442649,1687.04,1800,1500,592
2026-07-06 07:50:01,2026-07-05T21:50:01.890Z,1780.49,7525243,1687.83,1800,1500,592
2026-07-06 08:05:01,2026-07-05T22:05:01.941Z,1785.74,7817837,1689.23,1800,1500,593
2026-07-06 08:20:01,2026-07-05T22:20:01.931Z,1793.13,8478591,1689.51,1800,1500,593
2026-07-06 08:35:01,2026-07-05T22:35:01.934Z,1795.63,8695673,1688.77,1800,1500,593
2026-07-06 08:50:01,2026-07-05T22:50:01.900Z,1785.26,7730969,1689.59,1800,1500,593
2026-07-06 09:05:01,2026-07-05T23:05:01.922Z,1791.42,8365867,1689.41,1800,1500,593
2026-07-06 09:20:01,2026-07-05T23:20:01.933Z,1798.27,8986407,1690.18,1800,1500,593
2026-07-06 09:35:01,2026-07-05T23:35:01.946Z,1788.77,8101505,1690.08,1800,1500,593
2026-07-06 09:50:01,2026-07-05T23:50:01.922Z,1784.34,7670461,1689.89,1800,1500,593
2026-07-06 10:05:01,2026-07-06T00:05:01.940Z,1786.05,7911157,1689.62,1800,1500,594
2026-07-06 10:20:01,2026-07-06T00:20:01.934Z,1781.64,7446621,1689.60,1800,1500,595
2026-07-06 10:35:01,2026-07-06T00:35:01.922Z,1778.89,7222100,1688.11,1800,1500,596
2026-07-06 10:50:01,2026-07-06T00:50:01.943Z,1787.49,8120218,1688.83,1800,1500,596
2026-07-06 11:05:01,2026-07-06T01:05:01.929Z,1790.77,8444285,1689.07,1800,1500,596
2026-07-06 11:20:01,2026-07-06T01:20:01.986Z,1790.67,8433370,1689.20,1800,1500,596
2026-07-06 11:35:02,2026-07-06T01:35:02.059Z,1795.64,8984543,1689.25,1800,1500,596
2026-07-06 11:50:01,2026-07-06T01:50:01.921Z,1785.55,7922431,1689.11,1800,1500,596
2026-07-06 12:05:01,2026-07-06T02:05:01.930Z,1785.65,8039684,1688.69,1800,1500,596
2026-07-06 12:20:01,2026-07-06T02:20:01.931Z,1782.24,7728097,1688.39,1800,1500,597
2026-07-06 12:35:01,2026-07-06T02:35:01.932Z,1783.37,7823685,1688.55,1800,1500,597
2026-07-06 12:50:01,2026-07-06T02:50:01.947Z,1780.19,7478480,1688.48,1800,1500,598
2026-07-06 13:05:01,2026-07-06T03:05:01.947Z,1782.89,7810503,1688.54,1800,1500,598
2026-07-06 13:20:01,2026-07-06T03:20:01.926Z,1779.89,7449672,1688.59,1800,1500,598
2026-07-06 13:35:02,2026-07-06T03:35:02.016Z,1774.28,6889718,1688.15,1800,1600,598
2026-07-06 13:50:01,2026-07-06T03:50:01.948Z,1776.35,7152524,1688.21,1800,1600,598
2026-07-06 14:05:01,2026-07-06T04:05:01.923Z,1780.19,7606045,1688.58,1800,1500,598
2026-07-06 14:20:01,2026-07-06T04:20:01.939Z,1779.91,7554039,1688.73,1800,1500,598
2026-07-06 14:35:01,2026-07-06T04:35:01.946Z,1776.96,7191765,1688.66,1800,1500,598
2026-07-06 14:50:01,2026-07-06T04:50:01.937Z,1780.37,7571161,1688.95,1800,1500,598
2026-07-06 15:05:01,2026-07-06T05:05:01.938Z,1774.19,6821472,1688.94,1800,1500,598
2026-07-06 15:20:01,2026-07-06T05:20:01.985Z,1774.29,6828977,1689.06,1800,1500,598
2026-07-06 15:35:01,2026-07-06T05:35:01.955Z,1766.96,5986433,1690.00,1800,1600,598
2026-07-06 15:50:01,2026-07-06T05:50:01.928Z,1771.73,6619446,1690.18,1800,1600,598
2026-07-06 16:05:02,2026-07-06T06:05:02.020Z,1772.53,6742143,1690.41,1800,1600,598
