timestamp,block,unique_pairs,signal_count,eth_price,eth_delta,eth_direction,bias_score,bias_label,funding_rate,oi_h1_change,vol_h1_change,ls_long_pct,liq_long_pct,liq_total_usd,max_pain,max_pain_dist,pc_ratio,nq_price
2026-06-02T09:34:43.638Z,25228832,4,63,1970.80,5.25,UP,1,↗️ LEAN LONG,0.008687,-2.85,1.36,48.92,98.4,5345798,2000,-29,1.095,29817.50
2026-06-02T12:24:06.190Z,25229675,3,58,1978.82,5.43,UP,0,↔️ NEUTRAL,0.008043,0.19,-3.2,46.89,63.7,126459,2000,-21,1.084,29817.50
2026-06-02T13:39:52.525Z,25230053,4,52,1970.62,-5.36,DOWN,-1,↘️ LEAN SHORT,0.008973,0.52,-3.36,49.69,94.2,1064489,2000,-29,0.965,29817.50
2026-06-02T14:10:19.172Z,25230204,4,42,1961.45,-5.85,DOWN,-1,↘️ LEAN SHORT,0.008461,-0.05,-6.19,49.61,96.5,7168431,1975,-14,0.907,29817.50
2026-06-02T14:20:27.209Z,25230255,4,58,1957.83,-5.30,DOWN,-1,↘️ LEAN SHORT,0.008287,0.13,-3.57,48.51,97.0,13428001,1975,-17,0.885,29817.50
2026-06-02T14:30:30.666Z,25230304,4,89,1932.32,-5.20,DOWN,-0.5,↘️ LEAN SHORT,0.007291,-1.16,5.6,45.38,97.9,76985172,1975,-43,0.919,29817.50
2026-06-02T14:41:41.775Z,25230360,4,83,1931.09,-7.00,DOWN,-0.5,↘️ LEAN SHORT,0.007241,-0.46,7.78,46.91,98.1,86228000,1975,-44,0.922,29817.50
2026-06-02T15:02:44.795Z,25230465,4,83,1930.86,-6.24,DOWN,-0.5,↘️ LEAN SHORT,0.006659,0.34,15.31,46.8,98.0,87512792,1975,-44,0.941,29817.50
2026-06-02T15:17:30.649Z,25230539,3,67,1925.53,-5.63,DOWN,-0.5,↘️ LEAN SHORT,0.006571,0.81,14.9,46.36,98.1,79005495,1975,-49,0.936,29817.50
2026-06-02T15:27:42.037Z,25230590,5,71,1911.35,-14.91,DOWN,-1.5,⬇️ SHORT,0.006263,-3.79,12.56,46.07,98.1,115104870,1975,-64,0.978,29817.50
2026-06-02T15:37:43.685Z,25230640,4,87,1894.64,-8.18,DOWN,-1.5,⬇️ SHORT,0.005401,-6.74,11.71,45.12,96.8,129627789,1975,-80,1.018,29817.50
2026-06-02T15:48:04.362Z,25230691,4,80,1908.44,6.25,UP,2.5,⬆️ LONG,0.00559,-5.66,12.36,47.24,96.3,133846521,1975,-67,0.940,29817.50
2026-06-02T15:58:59.509Z,25230743,4,51,1910.99,5.60,UP,2.5,⬆️ LONG,0.005653,-5.43,12.62,47.4,96.2,133951559,1975,-64,0.947,29817.50
2026-06-02T16:08:44.723Z,25230793,4,75,1915.96,5.64,UP,2.5,⬆️ LONG,0.005717,-6.02,12.97,48.3,96.0,133311474,1975,-59,0.928,29817.50
2026-06-02T16:18:47.030Z,25230843,4,36,1936.05,6.68,UP,2.5,⬆️ LONG,0.006051,-5.66,13.92,49.87,95.2,131226221,1975,-39,0.928,29817.50
2026-06-02T16:53:54.162Z,25231019,4,51,1919.93,-5.50,DOWN,-2.5,⬇️ SHORT,0.006368,-0.34,5.09,51.42,4.7,12503973,1975,-55,0.953,29817.50
2026-06-02T18:26:27.331Z,25231478,3,45,1913.03,-5.18,DOWN,-0.5,↘️ LEAN SHORT,0.008694,-0.65,-1.25,50.77,97.9,1689813,1975,-62,0.920,29817.50
2026-06-02T18:53:29.779Z,25231613,4,39,1901.80,-5.77,DOWN,-0.5,↘️ LEAN SHORT,0.009245,-0.7,0.38,45.46,98.8,4546044,1975,-73,0.942,29817.50
2026-06-02T19:17:27.176Z,25231733,4,48,1907.25,-5.13,DOWN,-0.5,↘️ LEAN SHORT,0.009772,0.2,1.58,47.25,96.7,6292576,1975,-68,0.954,29817.50
2026-06-02T19:30:58.655Z,25231800,4,55,1897.81,-7.88,DOWN,-0.5,↘️ LEAN SHORT,0.009681,0.7,1.47,45.93,94.9,4856064,1975,-77,0.964,29817.50
2026-06-02T19:45:17.341Z,25231871,4,63,1898.58,6.22,UP,1.5,⬆️ LONG,0.009404,0.14,3.91,45.6,96.4,41502764,1975,-76,0.943,29817.50
2026-06-02T19:58:07.582Z,25231935,3,54,1906.10,-6.31,DOWN,-0.5,↘️ LEAN SHORT,0.009384,0.32,4.14,47.06,94.5,40343689,1975,-69,0.911,29817.50
2026-06-02T20:08:07.889Z,25231985,4,76,1913.36,5.69,UP,1.5,⬆️ LONG,0.009459,0.06,4.61,46.92,94.6,40225015,1975,-62,0.911,29817.50
2026-06-02T20:18:27.107Z,25232037,4,48,1904.58,-7.99,DOWN,-0.5,↘️ LEAN SHORT,0.009219,-0.31,4.66,46.79,94.6,40445415,1975,-70,0.911,29817.50
2026-06-02T20:33:29.194Z,25232112,4,43,1899.93,5.09,UP,1.5,⬆️ LONG,0.008473,-0.14,4.54,49.03,90.2,19688643,1975,-75,0.911,29817.50
2026-06-02T20:49:42.844Z,25232193,3,46,1903.62,6.76,UP,-0.5,↘️ LEAN SHORT,0.008053,-0.21,2.6,50.37,76.6,2523703,1975,-71,0.910,29817.50
2026-06-02T21:13:19.547Z,25232310,4,39,1899.15,-5.97,DOWN,-0.5,↘️ LEAN SHORT,0.007403,-0.57,1.26,50.07,92.7,2577440,1975,-76,0.894,29817.50
2026-06-02T21:53:44.301Z,25232508,4,35,1895.24,-5.38,DOWN,-0.5,↘️ LEAN SHORT,0.005917,-0.29,0.47,44.02,67.8,1195370,1975,-80,0.904,29817.50
2026-06-02T22:03:50.658Z,25232559,3,41,1890.91,-7.38,DOWN,-1.5,⬇️ SHORT,0.005636,-0.58,0.07,43.62,86.8,2819694,1975,-84,0.903,29817.50
2026-06-02T22:13:55.105Z,25232609,4,55,1886.99,-6.59,DOWN,0.5,↗️ LEAN LONG,0.005573,-0.51,0.49,43.36,93.9,6143919,1975,-88,0.906,29817.50
2026-06-02T22:24:07.605Z,25232659,4,71,1900.90,20.09,UP,2.5,⬆️ LONG,0.005289,-0.37,2.88,43.57,95.4,24386450,1975,-74,0.911,29817.50
2026-06-02T22:36:41.088Z,25232721,4,59,1890.37,-5.74,DOWN,-0.5,↘️ LEAN SHORT,0.005146,-0.72,3.23,45.72,95.4,25588537,1975,-85,0.911,29817.50
2026-06-02T22:47:29.876Z,25232775,3,46,1882.71,-5.00,DOWN,-0.5,↘️ LEAN SHORT,0.005083,-0.76,3.06,47.98,95.9,25468683,1975,-92,0.903,29817.50
2026-06-02T22:57:30.715Z,25232825,4,77,1873.63,9.08,UP,1.5,⬆️ LONG,0.004535,-1.37,4.44,45.59,96.8,55853214,1975,-101,0.914,29817.50
2026-06-02T23:07:30.571Z,25232875,4,72,1863.08,6.38,UP,1.5,⬆️ LONG,0.004109,-2,6.6,45.08,96.9,74482546,1950,-87,0.898,29817.50
2026-06-02T23:18:30.324Z,25232930,4,60,1859.28,-9.27,DOWN,-0.5,↘️ LEAN SHORT,0.003968,-1.49,6.49,45.96,95.4,54710510,1950,-91,0.901,29817.50
2026-06-02T23:28:30.665Z,25232978,5,77,1843.60,-14.13,DOWN,-0.5,↘️ LEAN SHORT,0.002962,-3.8,6.29,41.91,97.3,100496159,1950,-106,0.874,29817.50
2026-06-02T23:47:14.872Z,25233072,3,49,1852.72,5.14,UP,3.5,⬆️⬆️ STRONG LONG,0.002324,-2.93,7.05,43.99,97.0,99870925,1950,-97,0.853,29817.50
2026-06-03T00:05:53.147Z,25233165,4,59,1854.64,-5.58,DOWN,-0.5,↘️ LEAN SHORT,0.00187,-1.96,5.02,46.81,95.8,49061573,1975,-120,1.073,29817.50
2026-06-03T00:17:19.584Z,25233222,4,54,1867.87,5.04,UP,1.5,⬆️ LONG,0.001758,-1.81,5.14,47.21,94.9,49664751,1975,-107,1.077,29817.50
2026-06-03T00:31:42.466Z,25233294,3,39,1859.13,-5.58,DOWN,-0.5,↘️ LEAN SHORT,0.001207,-0.49,3.39,52.53,23.2,2680317,1975,-116,1.074,29817.50
2026-06-03T01:02:32.941Z,25233447,4,37,1860.61,-6.11,DOWN,-0.5,↘️ LEAN SHORT,0.001228,-0.04,1.89,50.37,26.0,2233852,1975,-114,1.053,29817.50
2026-06-03T01:12:38.783Z,25233498,4,64,1854.85,-6.02,DOWN,-0.5,↘️ LEAN SHORT,0.000977,-0.19,1.37,49.86,30.0,2232919,1975,-120,1.053,29817.50
2026-06-03T01:36:28.440Z,25233617,4,66,1858.26,-7.83,DOWN,-0.5,↘️ LEAN SHORT,0.000557,-0.26,0.49,48.9,45.7,1122541,1975,-117,1.051,29817.50
2026-06-03T01:52:16.004Z,25233696,4,56,1857.57,6.77,UP,0.5,↗️ LEAN LONG,0.000189,-0.35,0.49,49.36,84.8,4213058,1975,-117,1.009,29817.50
2026-06-03T02:02:19.001Z,25233746,3,33,1855.55,-5.85,DOWN,-1.5,⬇️ SHORT,0.000386,-0.27,0.12,49.04,75.8,4639823,1975,-119,1.008,29817.50
2026-06-03T02:22:43.280Z,25233848,4,37,1852.53,-6.18,DOWN,-2.5,⬇️ SHORT,0.001035,-0.5,-1.69,47.84,81.7,3852208,1975,-122,1.006,29817.50
2026-06-03T03:10:27.413Z,25234086,4,44,1846.49,-5.34,DOWN,-0.5,↘️ LEAN SHORT,0.003498,-0.49,-2.21,46.36,98.0,956078,1975,-129,1.006,29817.50
2026-06-03T03:20:32.726Z,25234135,4,54,1843.74,-6.21,DOWN,-0.5,↘️ LEAN SHORT,0.003598,-0.38,-1.64,46.64,98.6,1887453,1925,-81,0.882,29817.50
2026-06-03T03:35:16.248Z,25234209,4,67,1835.28,-7.70,DOWN,-0.5,↘️ LEAN SHORT,0.004065,-0.66,0.21,46.46,99.2,7115192,1925,-90,0.897,29817.50
2026-06-03T03:45:19.552Z,25234259,4,76,1822.31,-6.67,DOWN,0.5,↗️ LEAN LONG,0.004231,-1.3,1.66,43.63,98.4,22554655,1925,-103,0.887,29817.50
2026-06-03T03:55:27.343Z,25234310,4,73,1830.51,9.21,UP,1.5,⬆️ LONG,0.004641,-0.92,3.49,45.27,97.1,39685979,1925,-94,0.923,29817.50
2026-06-03T04:05:29.182Z,25234359,4,68,1840.88,11.14,UP,1.5,⬆️ LONG,0.005081,-0.65,5.3,46.46,96.1,40226110,1925,-84,0.928,29817.50
2026-06-03T04:26:55.446Z,25234466,4,51,1844.66,5.53,UP,1.5,⬆️ LONG,0.006277,-0.56,5.52,46.92,95.1,38405333,1925,-80,0.929,29817.50
2026-06-03T04:58:08.678Z,25234622,4,67,1845.11,6.17,UP,1.5,⬆️ LONG,0.007849,0.59,2.2,51.69,24.4,1433452,1925,-80,0.930,29817.50
2026-06-03T05:08:15.932Z,25234673,4,42,1863.18,10.41,UP,-0.5,↘️ LEAN SHORT,0.008905,0.76,2.3,52.82,9.4,3354472,1925,-62,0.911,29817.50
2026-06-03T05:32:08.115Z,25234792,4,41,1857.74,-6.56,DOWN,-1.5,⬇️ SHORT,0.01,0.93,4.01,53.55,15.7,6368739,1925,-67,0.936,29817.50
2026-06-03T05:53:29.599Z,25234898,4,41,1868.80,5.51,UP,0.5,↗️ LEAN LONG,0.01,1.78,3.68,54.26,23.6,7175250,1925,-56,0.921,29817.50
2026-06-03T06:35:18.773Z,25235105,4,49,1877.18,7.11,UP,-1.5,⬇️ SHORT,0.01,1.03,0.4,53.25,6.3,1833918,1925,-48,0.922,29817.50
2026-06-03T06:46:31.733Z,25235160,4,62,1873.59,-6.67,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,0.69,1.26,52.35,8.1,3403737,1925,-51,0.916,29817.50
2026-06-03T07:19:38.978Z,25235325,4,41,1875.85,5.31,UP,0.5,↗️ LEAN LONG,0.01,0.34,1.04,50.49,20.0,3497348,1925,-49,0.919,29817.50
2026-06-03T09:51:19.906Z,25236079,4,44,1877.52,7.30,UP,-0.5,↘️ LEAN SHORT,0.01,0.29,-0.9,43.94,81.8,1596940,1925,-47,0.912,29817.50
2026-06-03T10:01:30.402Z,25236130,4,45,1872.82,-5.85,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,-0.27,-0.38,47.57,72.3,1945545,1925,-52,0.912,29817.50
2026-06-03T10:11:30.698Z,25236180,4,61,1886.80,7.03,UP,-0.5,↘️ LEAN SHORT,0.01,0.46,0.53,50.12,30.4,4700145,1925,-38,0.905,29817.50
2026-06-03T12:15:54.630Z,25236802,4,41,1867.38,-8.37,DOWN,-1.5,⬇️ SHORT,0.01,-0.86,0.08,46.6,99.1,2890855,1925,-58,0.926,29817.50
2026-06-03T12:34:51.642Z,25236897,4,66,1876.55,6.42,UP,0.5,↗️ LEAN LONG,0.01,-0.27,0.53,49.62,93.6,4301913,1925,-48,0.935,29817.50
2026-06-03T13:08:42.340Z,25237066,4,54,1868.70,-5.08,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,-0.23,0,50.02,88.8,3122360,1925,-56,0.927,29817.50
2026-06-03T13:26:07.338Z,25237153,3,49,1867.53,-7.05,DOWN,-1.5,⬇️ SHORT,0.01,0.01,-0.36,51.57,19.9,920043,1925,-57,0.927,29817.50
2026-06-03T13:38:08.739Z,25237213,3,56,1867.49,-5.82,DOWN,-1.5,⬇️ SHORT,0.01,-0.08,-0.4,48.85,24.6,678661,1925,-58,0.926,29817.50
2026-06-03T13:52:07.284Z,25237282,3,52,1866.03,5.63,UP,-1.5,⬇️ SHORT,0.01,-0.21,-0.02,47.89,80.7,4493063,1925,-59,0.927,29817.50
2026-06-03T14:19:54.692Z,25237420,3,54,1855.81,-6.17,DOWN,-3.5,⬇️⬇️ STRONG SHORT,0.01,-0.69,-2.18,47.3,84.6,6377221,1900,-44,0.932,29817.50
2026-06-03T14:38:30.745Z,25237513,3,51,1858.11,6.69,UP,-1.5,⬇️ SHORT,0.01,-0.78,-7.33,48.89,87.7,6983262,1925,-67,0.972,29817.50
2026-06-03T15:08:03.606Z,25237658,4,66,1846.85,-7.64,DOWN,-1.5,⬇️ SHORT,0.01,-1.44,-8.96,48.43,93.8,3360585,1925,-78,0.991,29817.50
2026-06-03T15:21:55.053Z,25237726,4,68,1842.40,-5.24,DOWN,-0.5,↘️ LEAN SHORT,0.009345,-1.29,-9.46,48.79,94.5,3481259,1925,-83,1.014,29817.50
2026-06-03T15:34:17.975Z,25237788,4,70,1845.08,-5.23,DOWN,-2.5,⬇️ SHORT,0.009186,-0.75,-8.11,50.34,87.5,3826708,1925,-80,1.004,29817.50
2026-06-03T15:48:08.189Z,25237856,4,60,1835.38,-6.08,DOWN,-0.5,↘️ LEAN SHORT,0.008319,-1.72,-8.96,49.03,92.4,5220609,1925,-90,1.005,29817.50
2026-06-03T16:06:03.880Z,25237946,4,69,1838.74,6.70,UP,1.5,⬆️ LONG,0.007086,-1.62,-7.37,47.07,95.8,11341399,1925,-86,1.002,29817.50
2026-06-03T16:20:51.372Z,25238020,4,49,1828.37,-5.52,DOWN,-0.5,↘️ LEAN SHORT,0.006302,-1.31,-8.64,48.34,94.0,10725998,1925,-97,0.986,29817.50
2026-06-03T16:31:06.850Z,25238071,4,71,1818.27,6.97,UP,1.5,⬆️ LONG,0.005462,-2,-3.93,46.52,96.4,29858811,1925,-107,1.021,29817.50
2026-06-03T16:41:31.465Z,25238122,4,72,1823.91,5.34,UP,1.5,⬆️ LONG,0.005303,-0.88,-0.47,46.97,94.5,29601454,1900,-76,0.975,29817.50
2026-06-03T17:05:03.384Z,25238239,4,64,1823.70,-5.75,DOWN,-0.5,↘️ LEAN SHORT,0.00456,-1.05,1.13,48.92,91.5,22556866,1900,-76,0.945,29817.50
2026-06-03T17:20:32.240Z,25238316,4,51,1824.02,5.11,UP,1.5,⬆️ LONG,0.003906,-0.97,3.19,48.47,91.7,21537773,1900,-76,0.945,29817.50
2026-06-03T17:34:28.774Z,25238386,4,75,1833.58,8.08,UP,1.5,⬆️ LONG,0.003647,-0.37,1.01,52.3,21.4,1950981,1900,-66,0.951,29817.50
2026-06-03T17:49:07.256Z,25238459,4,53,1828.49,-5.46,DOWN,-1.5,⬇️ SHORT,0.00385,-0.96,0.36,51.02,32.0,1508574,1900,-72,0.966,29817.50
2026-06-03T18:19:06.231Z,25238607,4,49,1820.33,-5.11,DOWN,-1.5,⬇️ SHORT,0.003805,-0.27,0.25,51.63,65.8,2181455,1900,-80,0.968,29817.50
2026-06-03T18:41:31.151Z,25238718,3,43,1827.40,5.81,UP,1.5,⬆️ LONG,0.004453,-0.26,-0.71,47.26,99.6,1768345,1900,-73,0.963,29817.50
2026-06-03T19:22:58.247Z,25238922,4,71,1813.42,-9.97,DOWN,-1.5,⬇️ SHORT,0.005718,-0.68,-1.66,43.85,89.0,1424648,1900,-87,0.952,29817.50
2026-06-03T19:51:53.360Z,25239067,4,47,1808.55,-6.04,DOWN,0.5,↗️ LEAN LONG,0.006257,-1.13,-3.74,42.9,96.5,4354477,1900,-91,0.941,29817.50
2026-06-03T20:02:58.113Z,25239121,4,74,1793.72,-5.08,DOWN,0.5,↗️ LEAN LONG,0.005382,-2.64,-0.6,43.71,98.1,31070702,1900,-106,0.930,29817.50
2026-06-03T20:13:07.151Z,25239173,4,73,1808.93,6.45,UP,1.5,⬆️ LONG,0.005435,-1.35,0.09,45.88,97.6,31854549,1900,-91,0.910,29817.50
2026-06-03T20:23:18.359Z,25239223,4,57,1802.87,7.39,UP,1.5,⬆️ LONG,0.005146,-1.12,-0.04,47.4,97.5,30799860,1900,-97,0.909,29817.50
2026-06-03T20:34:03.885Z,25239277,4,47,1801.96,-5.06,DOWN,-0.5,↘️ LEAN SHORT,0.005017,-1.24,0.44,47.32,97.0,28620757,1900,-98,0.915,29817.50
2026-06-03T20:45:06.513Z,25239332,4,71,1791.58,-5.16,DOWN,-0.5,↘️ LEAN SHORT,0,0,0,0,0.0,0,1900,-108,0.924,29817.50
2026-06-03T20:55:14.716Z,25239383,4,59,1771.43,-12.75,DOWN,-0.5,↘️ LEAN SHORT,0,0,0,0,0.0,0,1900,-129,0.947,29817.50
2026-06-03T21:05:19.217Z,25239433,4,60,1790.79,15.06,UP,1.5,⬆️ LONG,0,0,0,0,0.0,0,1900,-109,0.926,29817.50
2026-06-03T21:33:05.979Z,25239571,4,68,1808.46,8.65,UP,1.5,⬆️ LONG,0,0,0,0,0.0,0,1900,-92,0.920,29817.50
