qld_time,timestamp,spot,net_gex_usd_1pct,zero_gamma,call_wall,put_wall,n_strikes
2026-08-02 06:21:42,2026-08-01T20:21:42.500Z,1837.56,493883,1832.96,2000,1800,590
2026-08-02 06:36:42,2026-08-01T20:36:42.579Z,1835.53,266610,1832.98,2000,1800,590
2026-08-02 06:51:42,2026-08-01T20:51:42.479Z,1835.84,332558,1832.68,2000,1800,590
2026-08-02 07:06:42,2026-08-01T21:06:42.504Z,1838.18,528844,1833.25,2000,1800,590
2026-08-02 07:21:42,2026-08-01T21:21:42.496Z,1839.65,668941,1833.45,2000,1800,590
2026-08-02 07:36:42,2026-08-01T21:36:42.498Z,1842.26,923875,1833.86,2000,1800,590
2026-08-02 07:51:42,2026-08-01T21:51:42.495Z,1843.17,935424,1834.71,2000,1800,590
2026-08-02 08:06:42,2026-08-01T22:06:42.492Z,1845.04,1100841,1835.26,2000,1800,590
2026-08-02 08:21:42,2026-08-01T22:21:42.502Z,1845.90,1142155,1835.84,2000,1800,590
2026-08-02 08:36:42,2026-08-01T22:36:42.466Z,1844.86,991616,1836.03,2000,1800,590
2026-08-02 08:51:42,2026-08-01T22:51:42.506Z,1846.05,1122151,1836.17,2000,1800,591
2026-08-02 09:06:42,2026-08-01T23:06:42.500Z,1845.20,1000221,1836.31,2000,1800,591
2026-08-02 09:21:42,2026-08-01T23:21:42.499Z,1843.10,743028,1836.32,2000,1800,591
2026-08-02 09:36:42,2026-08-01T23:36:42.591Z,1843.01,755366,1836.09,2000,1800,591
2026-08-02 09:51:42,2026-08-01T23:51:42.499Z,1843.37,768723,1836.32,2000,1800,591
2026-08-02 10:06:42,2026-08-02T00:06:42.502Z,1846.11,1062502,1836.65,2000,1800,591
2026-08-02 10:21:42,2026-08-02T00:21:42.509Z,1845.86,994642,1836.89,2000,1800,591
2026-08-02 10:36:42,2026-08-02T00:36:42.598Z,1842.68,638689,1836.71,2000,1800,591
2026-08-02 10:51:42,2026-08-02T00:51:42.501Z,1842.85,655460,1836.71,2000,1800,591
2026-08-02 11:06:42,2026-08-02T01:06:42.480Z,1849.23,1703541,1834.97,2000,1800,591
2026-08-02 11:21:42,2026-08-02T01:21:42.494Z,1852.95,2121486,1835.37,2000,1800,591
2026-08-02 11:36:42,2026-08-02T01:36:42.502Z,1855.26,2457795,1835.56,2000,1800,591
2026-08-02 11:51:42,2026-08-02T01:51:42.501Z,1854.58,2301204,1835.87,2000,1800,591
2026-08-02 12:06:42,2026-08-02T02:06:42.500Z,1857.70,2766183,1835.99,2000,1800,591
2026-08-02 12:21:42,2026-08-02T02:21:42.504Z,1878.18,6489093,1837.10,2000,1800,591
2026-08-02 12:36:42,2026-08-02T02:36:42.512Z,1871.33,5168337,1837.53,2000,1800,591
2026-08-02 12:51:42,2026-08-02T02:51:42.598Z,1873.38,5588447,1838.33,2000,1800,591
2026-08-02 13:06:42,2026-08-02T03:06:42.502Z,1873.69,5587830,1839.34,2000,1800,591
2026-08-02 13:21:42,2026-08-02T03:21:42.505Z,1875.75,6043193,1839.32,2000,1800,591
2026-08-02 13:36:42,2026-08-02T03:36:42.511Z,1875.96,6116960,1839.39,2000,1800,591
2026-08-02 13:51:42,2026-08-02T03:51:42.502Z,1874.70,5869569,1839.31,2000,1800,591
2026-08-02 14:06:42,2026-08-02T04:06:42.499Z,1877.08,6369875,1839.55,2000,1800,591
2026-08-02 14:21:42,2026-08-02T04:21:42.514Z,1878.31,6656905,1839.67,2000,1800,592
2026-08-02 14:36:42,2026-08-02T04:36:42.475Z,1877.85,6606838,1840.12,2000,1800,592
2026-08-02 14:51:42,2026-08-02T04:51:42.508Z,1876.61,6414360,1840.03,2000,1800,592
2026-08-02 15:06:42,2026-08-02T05:06:42.506Z,1876.05,6363229,1840.46,2000,1800,592
2026-08-02 15:21:42,2026-08-02T05:21:42.508Z,1875.64,6321360,1840.68,2000,1800,592
2026-08-02 15:36:42,2026-08-02T05:36:42.500Z,1873.83,5884914,1841.08,2000,1800,592
2026-08-02 15:51:42,2026-08-02T05:51:42.509Z,1873.05,5706515,1841.19,2000,1800,592
2026-08-02 16:06:42,2026-08-02T06:06:42.505Z,1875.10,6343278,1841.75,2000,1800,592
2026-08-02 16:21:42,2026-08-02T06:21:42.972Z,1874.95,6372713,1842.13,2000,1800,592
2026-08-02 16:36:42,2026-08-02T06:36:42.479Z,1874.99,6415240,1843.08,2000,1800,592
2026-08-02 16:51:42,2026-08-02T06:51:42.615Z,1874.91,6508490,1843.09,2000,1800,592
2026-08-02 17:06:42,2026-08-02T07:06:42.600Z,1875.03,6608784,1843.75,2000,1800,592
2026-08-02 17:21:42,2026-08-02T07:21:42.510Z,1876.12,7190167,1844.48,2000,1800,592
2026-08-02 17:36:42,2026-08-02T07:36:42.507Z,1875.72,6862447,1845.01,2000,1800,593
2026-08-02 17:51:42,2026-08-02T07:51:42.509Z,1875.50,5754609,1845.21,2000,1800,594
2026-08-02 18:06:42,2026-08-02T08:06:42.503Z,1873.79,5132122,1833.87,2000,1800,566
2026-08-02 18:21:42,2026-08-02T08:21:42.510Z,1874.26,5189624,1834.36,2000,1800,566
2026-08-02 18:36:42,2026-08-02T08:36:42.517Z,1870.37,4648473,1834.48,2000,1800,566
2026-08-02 18:51:42,2026-08-02T08:51:42.517Z,1866.80,4173790,1834.65,2000,1800,570
2026-08-02 19:06:42,2026-08-02T09:06:42.513Z,1862.84,3671654,1834.36,2000,1800,571
2026-08-02 19:21:42,2026-08-02T09:21:42.511Z,1868.23,4404654,1834.70,2000,1800,574
2026-08-02 19:36:42,2026-08-02T09:36:42.550Z,1869.58,4591547,1835.02,2000,1800,577
2026-08-02 19:51:42,2026-08-02T09:51:42.482Z,1869.00,4499656,1835.25,2000,1800,577
2026-08-02 20:06:42,2026-08-02T10:06:42.521Z,1868.95,4489786,1835.37,2000,1800,577
2026-08-02 20:21:42,2026-08-02T10:21:42.511Z,1867.28,4284038,1835.20,2000,1800,577
2026-08-02 20:36:42,2026-08-02T10:36:42.608Z,1867.28,4314942,1834.93,2000,1800,577
2026-08-02 20:51:42,2026-08-02T10:51:42.489Z,1867.19,4282402,1835.27,2000,1800,577
2026-08-02 21:06:42,2026-08-02T11:06:42.517Z,1866.55,4184010,1835.44,2000,1800,577
2026-08-02 21:21:42,2026-08-02T11:21:42.531Z,1865.45,4021114,1835.58,2000,1800,578
2026-08-02 21:36:42,2026-08-02T11:36:42.611Z,1861.32,3462078,1835.25,2000,1800,578
2026-08-02 21:51:42,2026-08-02T11:51:42.518Z,1854.68,2621626,1834.27,2000,1800,578
2026-08-02 22:06:42,2026-08-02T12:06:42.498Z,1852.84,2467229,1833.68,2000,1800,578
2026-08-02 22:21:42,2026-08-02T12:21:42.531Z,1856.96,3011390,1834.00,2000,1800,578
2026-08-02 22:36:42,2026-08-02T12:36:42.544Z,1857.01,3050000,1833.68,2000,1800,579
2026-08-02 22:51:42,2026-08-02T12:51:42.520Z,1855.33,2819958,1833.59,2000,1800,579
2026-08-02 23:06:42,2026-08-02T13:06:42.522Z,1854.72,2782958,1833.34,2000,1800,581
2026-08-02 23:21:42,2026-08-02T13:21:42.515Z,1854.17,2987042,1831.89,2000,1800,581
2026-08-02 23:36:42,2026-08-02T13:36:42.520Z,1852.96,2636773,1833.77,2000,1800,581
2026-08-02 23:51:42,2026-08-02T13:51:42.525Z,1854.01,2794357,1833.78,2000,1800,581
2026-08-03 00:06:42,2026-08-02T14:06:42.520Z,1850.81,2344968,1833.69,2000,1800,581
2026-08-03 00:21:42,2026-08-02T14:21:42.536Z,1854.78,2915033,1833.86,2000,1800,581
2026-08-03 00:36:42,2026-08-02T14:36:42.618Z,1856.01,3080640,1834.03,2000,1800,581
2026-08-03 00:51:42,2026-08-02T14:51:42.526Z,1855.14,2928221,1834.24,2000,1800,582
2026-08-03 01:06:42,2026-08-02T15:06:42.536Z,1853.95,2783367,1834.08,2000,1800,584
2026-08-03 01:21:42,2026-08-02T15:21:42.533Z,1856.15,3061934,1834.60,2000,1800,584
2026-08-03 01:36:42,2026-08-02T15:36:42.547Z,1858.08,3323987,1835.12,2000,1800,584
2026-08-03 01:51:42,2026-08-02T15:51:42.529Z,1857.26,3152478,1835.56,2000,1800,584
2026-08-03 02:06:42,2026-08-02T16:06:42.533Z,1855.23,2852847,1835.51,2000,1800,584
2026-08-03 02:21:42,2026-08-02T16:21:42.559Z,1856.95,3115373,1835.62,2000,1800,584
2026-08-03 02:36:42,2026-08-02T16:36:42.538Z,1859.44,3428815,1836.32,2000,1800,584
2026-08-03 02:51:42,2026-08-02T16:51:42.534Z,1862.08,3784271,1836.79,2000,1800,584
2026-08-03 03:06:42,2026-08-02T17:06:42.535Z,1861.22,3649367,1836.80,2000,1800,584
2026-08-03 03:21:42,2026-08-02T17:21:42.530Z,1863.44,3989788,1837.05,2000,1800,584
2026-08-03 03:36:42,2026-08-02T17:36:42.533Z,1866.42,4475963,1837.20,2000,1800,584
2026-08-03 03:51:42,2026-08-02T17:51:42.535Z,1866.98,4543940,1837.48,2000,1800,584
2026-08-03 04:06:42,2026-08-02T18:06:42.546Z,1867.95,4685628,1837.71,2000,1800,584
2026-08-03 04:21:42,2026-08-02T18:21:42.540Z,1868.09,4710234,1837.83,2000,1800,584
2026-08-03 04:36:42,2026-08-02T18:36:42.548Z,1871.53,5293868,1838.00,2000,1800,584
2026-08-03 04:51:42,2026-08-02T18:51:42.543Z,1873.81,5692904,1838.33,2000,1800,584
2026-08-03 05:06:42,2026-08-02T19:06:42.538Z,1875.62,6040907,1838.44,2000,1800,584
2026-08-03 05:21:42,2026-08-02T19:21:42.530Z,1874.52,5862201,1838.48,2000,1800,584
2026-08-03 05:36:42,2026-08-02T19:36:42.537Z,1875.62,6066341,1838.53,2000,1800,584
2026-08-03 05:51:42,2026-08-02T19:51:42.539Z,1881.82,7108433,1838.72,2000,1800,584
2026-08-03 06:06:42,2026-08-02T20:06:42.544Z,1878.49,6514347,1838.91,2000,1800,584
2026-08-03 06:21:42,2026-08-02T20:21:42.535Z,1878.95,6577616,1838.90,2000,1800,584
2026-08-03 06:36:42,2026-08-02T20:36:42.532Z,1879.78,6721653,1839.04,2000,1800,584
2026-08-03 06:51:42,2026-08-02T20:51:42.547Z,1881.37,6975502,1839.09,2000,1800,584
2026-08-03 07:06:42,2026-08-02T21:06:42.538Z,1881.37,6971435,1839.17,2000,1800,584
2026-08-03 07:21:42,2026-08-02T21:21:42.540Z,1883.85,7393202,1839.32,2000,1800,584
2026-08-03 07:36:42,2026-08-02T21:36:42.533Z,1885.47,7654309,1839.44,2000,1800,584
2026-08-03 07:51:42,2026-08-02T21:51:42.537Z,1891.47,8621100,1839.62,2000,1800,586
2026-08-03 08:06:42,2026-08-02T22:06:42.544Z,1894.87,9235414,1839.51,2000,1800,586
2026-08-03 08:21:42,2026-08-02T22:21:42.613Z,1890.75,8563388,1839.71,2000,1800,587
2026-08-03 08:36:42,2026-08-02T22:36:42.601Z,1883.35,7364046,1839.39,2000,1800,587
2026-08-03 08:51:42,2026-08-02T22:51:42.687Z,1880.39,6863144,1839.49,2000,1800,587
2026-08-03 09:06:42,2026-08-02T23:06:42.541Z,1876.68,6216268,1839.43,2000,1800,587
2026-08-03 09:21:42,2026-08-02T23:21:42.536Z,1879.25,6743186,1839.52,2000,1800,587
2026-08-03 09:36:42,2026-08-02T23:36:42.555Z,1881.96,7237825,1839.84,2000,1800,587
2026-08-03 09:51:42,2026-08-02T23:51:42.544Z,1883.29,7504021,1840.17,2000,1800,587
2026-08-03 10:06:42,2026-08-03T00:06:42.516Z,1877.47,6400770,1840.51,2000,1800,589
2026-08-03 10:21:42,2026-08-03T00:21:42.554Z,1876.32,6228809,1840.30,2000,1800,590
2026-08-03 10:36:42,2026-08-03T00:36:42.531Z,1874.60,5938753,1839.89,2000,1800,590
2026-08-03 10:51:42,2026-08-03T00:51:42.559Z,1871.36,5336129,1839.97,2000,1800,590
2026-08-03 11:06:42,2026-08-03T01:06:42.548Z,1872.30,5531436,1840.05,2000,1800,590
2026-08-03 11:21:42,2026-08-03T01:21:42.552Z,1867.87,4586200,1841.09,2000,1800,590
2026-08-03 11:36:42,2026-08-03T01:36:42.549Z,1867.62,4530448,1841.33,2000,1800,590
2026-08-03 11:51:42,2026-08-03T01:51:42.613Z,1864.91,3921743,1842.30,2000,1800,590
2026-08-03 12:06:42,2026-08-03T02:06:42.636Z,1864.76,3946354,1842.10,2000,1800,590
2026-08-03 12:21:42,2026-08-03T02:21:42.594Z,1869.00,4738105,1842.65,2000,1800,590
2026-08-03 12:36:42,2026-08-03T02:36:42.557Z,1864.55,3848998,1842.83,2000,1800,592
2026-08-03 12:51:42,2026-08-03T02:51:42.722Z,1864.43,3755622,1843.44,2000,1800,592
2026-08-03 13:06:42,2026-08-03T03:06:42.631Z,1861.93,3287346,1843.46,2000,1800,592
2026-08-03 13:21:42,2026-08-03T03:21:42.566Z,1861.88,3241923,1843.83,2000,1800,592
2026-08-03 13:36:42,2026-08-03T03:36:42.747Z,1859.10,2672210,1844.17,2000,1800,592
2026-08-03 13:51:42,2026-08-03T03:51:42.647Z,1857.66,2390714,1844.65,2000,1800,593
2026-08-03 14:06:42,2026-08-03T04:06:42.548Z,1857.75,2321999,1845.24,2000,1800,593
2026-08-03 14:21:42,2026-08-03T04:21:42.561Z,1858.38,2333000,1846.10,2000,1800,593
2026-08-03 14:36:42,2026-08-03T04:36:42.574Z,1859.57,2475206,1846.76,2000,1800,593
2026-08-03 14:51:42,2026-08-03T04:51:42.573Z,1856.58,1866181,1846.84,2000,1800,593
2026-08-03 15:06:42,2026-08-03T05:06:42.553Z,1853.36,1228008,1846.85,2000,1800,593
2026-08-03 15:21:42,2026-08-03T05:21:42.554Z,1854.48,1411457,1847.11,2000,1800,593
2026-08-03 15:36:42,2026-08-03T05:36:42.654Z,1854.42,1425654,1847.07,2000,1800,593
2026-08-03 15:51:42,2026-08-03T05:51:42.582Z,1857.85,2156206,1847.76,2000,1800,593
2026-08-03 16:06:42,2026-08-03T06:06:42.529Z,1858.12,2178397,1848.03,2000,1800,594
2026-08-03 16:21:42,2026-08-03T06:21:42.560Z,1854.54,1388084,1847.92,2000,1800,594
2026-08-03 16:36:42,2026-08-03T06:36:42.560Z,1853.75,1301452,1847.78,2000,1800,594
2026-08-03 16:51:42,2026-08-03T06:51:42.650Z,1849.32,418304,1847.65,2000,1800,594
2026-08-03 17:06:42,2026-08-03T07:06:42.644Z,1845.46,-1025435,1848.72,2000,1840,594
2026-08-03 17:21:42,2026-08-03T07:21:42.562Z,1839.97,-2605915,1848.10,2000,1840,595
2026-08-03 17:36:42,2026-08-03T07:36:42.563Z,1843.58,-2378383,1847.73,2000,1840,595
2026-08-03 17:51:42,2026-08-03T07:51:42.679Z,1842.15,-4789176,1846.13,2000,1840,595
2026-08-03 18:06:42,2026-08-03T08:06:42.560Z,1841.30,598735,1836.56,2000,1800,564
2026-08-03 18:21:42,2026-08-03T08:21:42.559Z,1830.87,-783429,1837.20,2000,1800,565
2026-08-03 18:36:42,2026-08-03T08:36:42.556Z,1831.15,-746364,1837.15,2000,1800,566
2026-08-03 18:51:42,2026-08-03T08:51:42.556Z,1834.65,-331024,1837.24,2000,1800,566
2026-08-03 19:06:42,2026-08-03T09:06:42.557Z,1837.24,-92030,1837.93,2000,1800,567
2026-08-03 19:21:42,2026-08-03T09:21:42.675Z,1839.64,213521,1838.01,2000,1800,567
2026-08-03 19:36:42,2026-08-03T09:36:42.560Z,1840.71,356057,1838.03,2000,1800,567
2026-08-03 19:51:42,2026-08-03T09:51:42.560Z,1845.48,1019420,1838.01,2000,1800,567
2026-08-03 20:06:42,2026-08-03T10:06:42.563Z,1847.81,1282947,1838.51,2000,1800,567
2026-08-03 20:21:42,2026-08-03T10:21:42.553Z,1848.57,1400907,1838.47,2000,1800,567
2026-08-03 20:36:42,2026-08-03T10:36:42.570Z,1844.32,825860,1838.32,2000,1800,567
2026-08-03 20:51:42,2026-08-03T10:51:42.575Z,1841.16,417510,1838.11,2000,1800,567
2026-08-03 21:06:42,2026-08-03T11:06:42.557Z,1839.49,108250,1838.69,2000,1800,567
2026-08-03 21:21:42,2026-08-03T11:21:42.583Z,1844.45,832484,1838.51,2000,1800,568
2026-08-03 21:36:42,2026-08-03T11:36:42.546Z,1844.68,844657,1838.67,2000,1800,568
2026-08-03 21:51:42,2026-08-03T11:51:42.555Z,1839.99,203926,1838.51,2000,1800,568
2026-08-03 22:06:42,2026-08-03T12:06:42.658Z,1834.99,-362819,1837.64,2000,1800,568
2026-08-03 22:21:42,2026-08-03T12:21:42.638Z,1839.82,310335,1837.57,2000,1800,568
2026-08-03 22:36:42,2026-08-03T12:36:42.635Z,1839.00,192234,1837.60,2000,1800,568
2026-08-03 22:51:42,2026-08-03T12:51:42.573Z,1840.63,397126,1837.78,2000,1800,568
2026-08-03 23:06:42,2026-08-03T13:06:42.674Z,1841.13,422620,1838.12,2000,1800,568
2026-08-03 23:21:42,2026-08-03T13:21:42.567Z,1848.21,1377770,1838.71,2000,1800,568
2026-08-03 23:36:42,2026-08-03T13:36:42.686Z,1844.89,1011006,1837.78,2000,1800,568
2026-08-03 23:51:42,2026-08-03T13:51:42.591Z,1848.35,1494513,1837.98,2000,1800,568
2026-08-04 00:06:42,2026-08-03T14:06:42.831Z,1852.68,2029578,1839.01,2000,1800,568
2026-08-04 00:21:42,2026-08-03T14:21:42.575Z,1850.24,1632746,1839.22,2000,1800,570
2026-08-04 00:36:42,2026-08-03T14:36:42.692Z,1860.88,3248425,1839.81,2000,1800,570
2026-08-04 00:51:42,2026-08-03T14:51:42.768Z,1865.46,3956611,1840.13,2000,1800,570
2026-08-04 01:06:42,2026-08-03T15:06:42.706Z,1863.64,3621150,1840.49,2000,1800,571
2026-08-04 01:21:42,2026-08-03T15:21:42.676Z,1864.45,3728391,1840.80,2000,1800,571
2026-08-04 01:36:42,2026-08-03T15:36:42.678Z,1861.43,3219377,1841.00,2000,1800,571
2026-08-04 01:51:42,2026-08-03T15:51:42.688Z,1862.69,3403297,1841.26,2000,1800,571
2026-08-04 02:06:42,2026-08-03T16:06:42.667Z,1864.49,3669800,1841.67,2000,1800,571
2026-08-04 02:21:42,2026-08-03T16:21:42.585Z,1866.01,3890719,1842.03,2000,1800,571
2026-08-04 02:36:42,2026-08-03T16:36:42.588Z,1866.28,3933427,1842.18,2000,1800,572
2026-08-04 02:51:42,2026-08-03T16:51:42.587Z,1865.59,3848771,1842.10,2000,1800,572
2026-08-04 03:06:42,2026-08-03T17:06:42.706Z,1866.15,3999302,1841.97,2000,1800,572
2026-08-04 03:21:42,2026-08-03T17:21:42.578Z,1867.38,4169394,1842.34,2000,1800,572
2026-08-04 03:36:42,2026-08-03T17:36:42.594Z,1868.59,4384039,1842.43,2000,1800,572
2026-08-04 03:51:42,2026-08-03T17:51:42.689Z,1867.07,4106672,1842.57,2000,1800,572
2026-08-04 04:06:42,2026-08-03T18:06:42.607Z,1868.79,4412672,1842.67,2000,1800,572
2026-08-04 04:21:42,2026-08-03T18:21:42.697Z,1870.50,4700549,1842.94,2000,1800,572
2026-08-04 04:36:42,2026-08-03T18:36:42.724Z,1867.53,4175246,1842.94,2000,1800,572
2026-08-04 04:51:42,2026-08-03T18:51:42.711Z,1866.74,4059663,1842.92,2000,1800,572
